wavelength_nm,HDPE_white_GDS384,HDPE_black_GDS351,LDPE_white_GDS404,PET_clear_GDS380,PET_brown_GDS379,Polystyrene_blue_GDS345,ABS_black_GDS341,Polyester_black_GDS434,Nylon_olive_GDS428,Cotton_white_GDS437,Concrete_grey_GDS375,Brick_red_GDS349,Asphalt_black_GDS376,Asphalt_tar_GDS346,Cedar_fresh_GDS357,Cedar_weathered_GDS361,Pine_beam_GDS363,GreenVeg_aspen,DryGrass_golden_GDS480,DryNPV_Dspicata,BareSoil_playa,Water_turbid,IronOxide_GDS782,Goethite_GDS134,Cellulose_SAC6288,Lignin_SA370959
1047,0.700726,0.103720,0.646233,0.497639,0.400955,0.839202,0.019997,0.747514,0.702319,0.638071,0.309889,0.186886,0.142040,0.025502,0.624625,0.292162,0.669357,0.467387,0.342795,0.576661,0.546258,0.012295,0.348376,0.153522,0.930320,0.499189
1048,0.701060,0.103691,0.646112,0.497780,0.401006,0.839202,0.019980,0.747601,0.702437,0.638063,0.309891,0.186908,0.142129,0.025506,0.624956,0.292547,0.669563,0.467452,0.342947,0.577076,0.546357,0.012385,0.349254,0.154009,0.930488,0.500676
1049,0.701459,0.103654,0.646009,0.497896,0.401033,0.839193,0.019962,0.747686,0.702583,0.638050,0.309886,0.186931,0.142217,0.025512,0.625291,0.292952,0.669777,0.467547,0.343095,0.577517,0.546454,0.012465,0.350125,0.154490,0.930607,0.502154
1050,0.701909,0.103611,0.645922,0.497989,0.401041,0.839180,0.019945,0.747776,0.702743,0.638043,0.309878,0.186958,0.142303,0.025519,0.625628,0.293380,0.670002,0.467624,0.343238,0.577974,0.546550,0.012540,0.351007,0.154963,0.930708,0.503638
1051,0.702414,0.103564,0.645838,0.498059,0.401037,0.839166,0.019936,0.747864,0.702913,0.638045,0.309874,0.186990,0.142390,0.025523,0.625962,0.293819,0.670229,0.467626,0.343378,0.578430,0.546643,0.012617,0.351895,0.155429,0.930785,0.505120
1052,0.702980,0.103517,0.645745,0.498111,0.401031,0.839155,0.019935,0.747943,0.703089,0.638058,0.309880,0.187027,0.142478,0.025525,0.626289,0.294251,0.670453,0.467535,0.343515,0.578880,0.546733,0.012703,0.352756,0.155888,0.930829,0.506580
1053,0.703604,0.103471,0.645636,0.498155,0.401027,0.839147,0.019940,0.748008,0.703274,0.638085,0.309901,0.187069,0.142565,0.025528,0.626607,0.294668,0.670670,0.467405,0.343650,0.579338,0.546823,0.012805,0.353615,0.156348,0.930882,0.508035
1054,0.704272,0.103429,0.645523,0.498201,0.401032,0.839143,0.019945,0.748061,0.703491,0.638128,0.309935,0.187115,0.142650,0.025534,0.626918,0.295075,0.670889,0.467304,0.343785,0.579832,0.546919,0.012930,0.354494,0.156815,0.931006,0.509509
1055,0.704967,0.103392,0.645418,0.498254,0.401045,0.839144,0.019948,0.748103,0.703761,0.638188,0.309977,0.187162,0.142730,0.025545,0.627220,0.295480,0.671119,0.467272,0.343921,0.580286,0.547021,0.013073,0.355365,0.157298,0.931115,0.510993
1056,0.705673,0.103358,0.645328,0.498308,0.401055,0.839149,0.019946,0.748139,0.704096,0.638262,0.310021,0.187210,0.142808,0.025556,0.627518,0.295886,0.671364,0.467291,0.344058,0.580680,0.547127,0.013207,0.356193,0.157792,0.931234,0.512458
1057,0.706381,0.103324,0.645250,0.498358,0.401050,0.839162,0.019938,0.748183,0.704482,0.638336,0.310056,0.187251,0.142884,0.025560,0.627818,0.296290,0.671620,0.467336,0.344197,0.581132,0.547234,0.013303,0.356951,0.158292,0.931370,0.513911
1058,0.707080,0.103287,0.645181,0.498400,0.401025,0.839179,0.019925,0.748245,0.704904,0.638391,0.310071,0.187279,0.142960,0.025556,0.628129,0.296684,0.671879,0.467384,0.344337,0.581604,0.547337,0.013345,0.357777,0.158795,0.931483,0.515367
1059,0.707768,0.103247,0.645118,0.498434,0.400996,0.839186,0.019908,0.748340,0.705361,0.638427,0.310063,0.187293,0.143037,0.025549,0.628455,0.297067,0.672136,0.467422,0.344481,0.582066,0.547435,0.013348,0.358744,0.159307,0.931563,0.516829
1060,0.708452,0.103201,0.645057,0.498463,0.400979,0.839169,0.019892,0.748476,0.705879,0.638475,0.310043,0.187305,0.143119,0.025543,0.628788,0.297449,0.672383,0.467434,0.344628,0.582545,0.547526,0.013333,0.359665,0.159838,0.931669,0.518266
1061,0.709138,0.103151,0.644993,0.498487,0.400984,0.839119,0.019878,0.748660,0.706489,0.638570,0.310026,0.187326,0.143205,0.025545,0.629120,0.297836,0.672611,0.467417,0.344779,0.583082,0.547608,0.013316,0.360433,0.160393,0.931788,0.519698
1062,0.709829,0.103101,0.644926,0.498512,0.401001,0.839050,0.019870,0.748877,0.707186,0.638719,0.310022,0.187363,0.143298,0.025554,0.629449,0.298236,0.672820,0.467388,0.344933,0.583512,0.547689,0.013305,0.361184,0.160966,0.931899,0.521125
1063,0.710514,0.103059,0.644855,0.498540,0.401019,0.838976,0.019866,0.749050,0.707875,0.638861,0.310030,0.187408,0.143396,0.025569,0.629783,0.298642,0.673028,0.467365,0.345090,0.583835,0.547772,0.013309,0.362027,0.161544,0.931981,0.522525
1064,0.711177,0.103026,0.644782,0.498570,0.401028,0.838902,0.019867,0.749098,0.708452,0.638927,0.310045,0.187452,0.143498,0.025589,0.630134,0.299049,0.673254,0.467361,0.345250,0.584268,0.547862,0.013331,0.362862,0.162115,0.932106,0.523940
1065,0.711811,0.102998,0.644710,0.498590,0.401024,0.838821,0.019868,0.748989,0.708874,0.638887,0.310066,0.187489,0.143597,0.025606,0.630502,0.299453,0.673507,0.467367,0.345410,0.584717,0.547956,0.013364,0.363630,0.162681,0.932247,0.525360
1066,0.712414,0.102968,0.644643,0.498588,0.401005,0.838720,0.019865,0.748807,0.709228,0.638789,0.310089,0.187520,0.143687,0.025612,0.630871,0.299858,0.673774,0.467375,0.345571,0.585139,0.548049,0.013402,0.364411,0.163246,0.932412,0.526795
1067,0.712988,0.102934,0.644584,0.498558,0.400970,0.838595,0.019857,0.748649,0.709618,0.638696,0.310110,0.187547,0.143765,0.025606,0.631217,0.300268,0.674035,0.467379,0.345730,0.585626,0.548141,0.013439,0.365369,0.163815,0.932607,0.528189
1068,0.713527,0.102897,0.644533,0.498515,0.400934,0.838453,0.019847,0.748577,0.710115,0.638650,0.310127,0.187571,0.143836,0.025594,0.631533,0.300686,0.674282,0.467389,0.345888,0.586052,0.548230,0.013471,0.366322,0.164388,0.932797,0.529562
1069,0.714021,0.102861,0.644481,0.498477,0.400911,0.838305,0.019839,0.748572,0.710717,0.638650,0.310144,0.187592,0.143909,0.025588,0.631835,0.301107,0.674527,0.467416,0.346046,0.586383,0.548319,0.013495,0.367095,0.164966,0.933037,0.530947
1070,0.714454,0.102828,0.644416,0.498453,0.400909,0.838154,0.019837,0.748604,0.711406,0.638691,0.310164,0.187608,0.143988,0.025592,0.632143,0.301530,0.674786,0.467462,0.346204,0.586774,0.548408,0.013510,0.367828,0.165548,0.933254,0.532276
1071,0.714821,0.102795,0.644333,0.498435,0.400919,0.837988,0.019840,0.748647,0.712156,0.638764,0.310188,0.187622,0.144075,0.025604,0.632471,0.301950,0.675065,0.467512,0.346361,0.587201,0.548497,0.013513,0.368651,0.166134,0.933450,0.533647
1072,0.715135,0.102761,0.644237,0.498414,0.400927,0.837790,0.019845,0.748685,0.712909,0.638851,0.310217,0.187638,0.144171,0.025619,0.632818,0.302364,0.675347,0.467548,0.346519,0.587595,0.548588,0.013506,0.369490,0.166725,0.933646,0.535045
1073,0.715409,0.102723,0.644133,0.498383,0.400927,0.837556,0.019851,0.748705,0.713605,0.638933,0.310247,0.187663,0.144273,0.025633,0.633181,0.302769,0.675611,0.467554,0.346678,0.587962,0.548678,0.013487,0.370291,0.167320,0.933846,0.536426
1074,0.715657,0.102683,0.644029,0.498345,0.400924,0.837301,0.019854,0.748706,0.714221,0.639003,0.310279,0.187700,0.144374,0.025644,0.633555,0.303166,0.675852,0.467513,0.346837,0.588371,0.548767,0.013459,0.371069,0.167921,0.934003,0.537812
1075,0.715883,0.102643,0.643926,0.498306,0.400922,0.837042,0.019847,0.748720,0.714819,0.639077,0.310305,0.187742,0.144466,0.025648,0.633929,0.303565,0.676093,0.467409,0.346996,0.588764,0.548853,0.013424,0.371892,0.168527,0.934206,0.539184
1076,0.716093,0.102605,0.643830,0.498269,0.400924,0.836790,0.019830,0.748785,0.715472,0.639175,0.310322,0.187779,0.144545,0.025645,0.634292,0.303978,0.676361,0.467246,0.347156,0.589121,0.548936,0.013385,0.372752,0.169139,0.934446,0.540528
1077,0.716291,0.102568,0.643745,0.498231,0.400922,0.836534,0.019809,0.748910,0.716219,0.639304,0.310328,0.187807,0.144616,0.025640,0.634639,0.304408,0.676665,0.467068,0.347317,0.589483,0.549014,0.013342,0.373574,0.169762,0.934663,0.541894
1078,0.716486,0.102534,0.643682,0.498192,0.400909,0.836265,0.019791,0.749053,0.717017,0.639448,0.310334,0.187832,0.144690,0.025636,0.634984,0.304845,0.676979,0.466926,0.347480,0.589859,0.549092,0.013298,0.374364,0.170402,0.934897,0.543255
1079,0.716686,0.102501,0.643652,0.498147,0.400882,0.835976,0.019779,0.749165,0.717813,0.639583,0.310351,0.187862,0.144770,0.025637,0.635340,0.305274,0.677268,0.466853,0.347643,0.590196,0.549168,0.013250,0.375183,0.171060,0.935115,0.544628
1080,0.716899,0.102471,0.643650,0.498090,0.400845,0.835674,0.019774,0.749216,0.718568,0.639696,0.310386,0.187901,0.144858,0.025643,0.635713,0.305689,0.677517,0.466842,0.347808,0.590483,0.549249,0.013194,0.376070,0.171733,0.935314,0.545993
1081,0.717134,0.102443,0.643637,0.498014,0.400806,0.835368,0.019774,0.749220,0.719272,0.639787,0.310430,0.187947,0.144955,0.025652,0.636081,0.306097,0.677747,0.466877,0.347973,0.590824,0.549335,0.013123,0.376914,0.172413,0.935534,0.547419
1082,0.717400,0.102416,0.643567,0.497917,0.400771,0.835071,0.019776,0.749199,0.719917,0.639859,0.310473,0.187996,0.145057,0.025663,0.636422,0.306505,0.677985,0.466941,0.348137,0.591189,0.549427,0.013036,0.377663,0.173092,0.935740,0.548847
1083,0.717696,0.102394,0.643427,0.497809,0.400744,0.834796,0.019778,0.749167,0.720507,0.639917,0.310508,0.188045,0.145158,0.025672,0.636730,0.306919,0.678249,0.466998,0.348299,0.591519,0.549519,0.012941,0.378435,0.173771,0.935931,0.550246
1084,0.718001,0.102378,0.643264,0.497703,0.400729,0.834563,0.019776,0.749121,0.721064,0.639971,0.310540,0.188088,0.145250,0.025677,0.637035,0.307331,0.678534,0.467017,0.348460,0.591860,0.549606,0.012852,0.379315,0.174454,0.936173,0.551611
1085,0.718290,0.102369,0.643133,0.497603,0.400726,0.834375,0.019769,0.749054,0.721610,0.640031,0.310572,0.188119,0.145329,0.025675,0.637374,0.307733,0.678832,0.466978,0.348617,0.592192,0.549683,0.012771,0.380182,0.175142,0.936415,0.552958
1086,0.718550,0.102362,0.643066,0.497498,0.400728,0.834220,0.019757,0.748969,0.722165,0.640102,0.310609,0.188138,0.145402,0.025670,0.637762,0.308123,0.679133,0.466909,0.348772,0.592485,0.549753,0.012692,0.380976,0.175841,0.936704,0.554337
1087,0.718787,0.102353,0.643032,0.497378,0.400723,0.834081,0.019742,0.748883,0.722721,0.640173,0.310646,0.188151,0.145475,0.025667,0.638165,0.308510,0.679427,0.466843,0.348926,0.592801,0.549818,0.012605,0.381755,0.176557,0.937047,0.555705
1088,0.719011,0.102338,0.642992,0.497233,0.400704,0.833949,0.019728,0.748814,0.723274,0.640232,0.310679,0.188167,0.145553,0.025666,0.638543,0.308905,0.679701,0.466797,0.349079,0.593161,0.549881,0.012505,0.382651,0.177294,0.937376,0.557059
1089,0.719232,0.102317,0.642922,0.497069,0.400670,0.833836,0.019716,0.748769,0.723817,0.640271,0.310705,0.188191,0.145638,0.025666,0.638874,0.309315,0.679952,0.466760,0.349232,0.593474,0.549944,0.012406,0.383567,0.178040,0.937717,0.558424
1090,0.719458,0.102291,0.642829,0.496891,0.400622,0.833755,0.019709,0.748724,0.724353,0.640301,0.310728,0.188219,0.145730,0.025666,0.639169,0.309732,0.680198,0.466717,0.349385,0.593743,0.550009,0.012321,0.384346,0.178780,0.938072,0.559795
1091,0.719698,0.102260,0.642723,0.496703,0.400561,0.833717,0.019707,0.748653,0.724884,0.640331,0.310750,0.188248,0.145828,0.025665,0.639448,0.310149,0.680458,0.466654,0.349539,0.594047,0.550080,0.012256,0.385114,0.179502,0.938443,0.561127
1092,0.719948,0.102229,0.642610,0.496500,0.400494,0.833708,0.019709,0.748536,0.725408,0.640370,0.310771,0.188274,0.145923,0.025666,0.639723,0.310560,0.680736,0.466549,0.349691,0.594339,0.550151,0.012191,0.386023,0.180214,0.938797,0.562485
1093,0.720177,0.102202,0.642489,0.496281,0.400431,0.833721,0.019711,0.748383,0.725923,0.640430,0.310793,0.188302,0.146010,0.025669,0.639995,0.310971,0.681012,0.466385,0.349843,0.594610,0.550223,0.012104,0.386945,0.180930,0.939151,0.563881
1094,0.720355,0.102181,0.642356,0.496040,0.400373,0.833744,0.019712,0.748200,0.726426,0.640520,0.310815,0.188334,0.146086,0.025678,0.640266,0.311387,0.681258,0.466157,0.349994,0.594905,0.550293,0.011983,0.387802,0.181661,0.939526,0.565254
1095,0.720462,0.102167,0.642214,0.495768,0.400317,0.833765,0.019711,0.747999,0.726915,0.640637,0.310836,0.188372,0.146165,0.025691,0.640529,0.311810,0.681463,0.465890,0.350145,0.595225,0.550361,0.011844,0.388631,0.182407,0.939907,0.566600
1096,0.720515,0.102157,0.642069,0.495455,0.400256,0.833771,0.019709,0.747786,0.727389,0.640760,0.310859,0.188410,0.146258,0.025708,0.640772,0.312233,0.681639,0.465617,0.350294,0.595523,0.550427,0.011703,0.389489,0.183161,0.940275,0.567946
1097,0.720535,0.102149,0.641933,0.495094,0.400183,0.833760,0.019706,0.747570,0.727850,0.640863,0.310886,0.188441,0.146371,0.025727,0.640980,0.312650,0.681808,0.465366,0.350443,0.595818,0.550494,0.011576,0.390361,0.183921,0.940670,0.569312
1098,0.720536,0.102142,0.641811,0.494680,0.400095,0.833746,0.019700,0.747349,0.728300,0.640931,0.310920,0.188463,0.146490,0.025743,0.641150,0.313059,0.681980,0.465165,0.350592,0.596110,0.550563,0.011469,0.391180,0.184684,0.941062,0.570689
1099,0.720517,0.102131,0.641694,0.494210,0.399985,0.833746,0.019692,0.747104,0.728743,0.640973,0.310960,0.188480,0.146598,0.025750,0.641299,0.313463,0.682153,0.465041,0.350739,0.596387,0.550637,0.011390,0.391954,0.185452,0.941404,0.572044
1100,0.720475,0.102117,0.641575,0.493678,0.399852,0.833766,0.019681,0.746812,0.729185,0.641003,0.311006,0.188499,0.146684,0.025746,0.641451,0.313869,0.682319,0.464996,0.350885,0.596682,0.550717,0.011339,0.392779,0.186225,0.941770,0.573396
1101,0.720401,0.102097,0.641449,0.493070,0.399692,0.833788,0.019666,0.746448,0.729622,0.641030,0.311056,0.188522,0.146756,0.025734,0.641613,0.314280,0.682471,0.464984,0.351029,0.596994,0.550798,0.011298,0.393706,0.187005,0.942160,0.574720
1102,0.720287,0.102074,0.641325,0.492375,0.399508,0.833790,0.019648,0.745981,0.730033,0.641060,0.311100,0.188549,0.146824,0.025719,0.641760,0.314690,0.682598,0.464950,0.351171,0.597286,0.550878,0.011248,0.394603,0.187792,0.942577,0.576005
1103,0.720120,0.102049,0.641212,0.491578,0.399294,0.833757,0.019628,0.745377,0.730394,0.641097,0.311125,0.188581,0.146894,0.025707,0.641865,0.315094,0.682687,0.464864,0.351310,0.597593,0.550954,0.011177,0.395394,0.188591,0.942952,0.577308
1104,0.719898,0.102027,0.641116,0.490669,0.399044,0.833688,0.019613,0.744633,0.730703,0.641146,0.311133,0.188616,0.146975,0.025700,0.641911,0.315488,0.682735,0.464749,0.351447,0.597870,0.551027,0.011087,0.396194,0.189402,0.943337,0.578598
1105,0.719639,0.102011,0.641028,0.489632,0.398746,0.833582,0.019612,0.743808,0.731003,0.641213,0.311143,0.188655,0.147074,0.025703,0.641912,0.315874,0.682750,0.464636,0.351581,0.598102,0.551098,0.010985,0.397181,0.190229,0.943709,0.579894
1106,0.719365,0.102004,0.640943,0.488459,0.398395,0.833442,0.019626,0.742973,0.731347,0.641308,0.311181,0.188696,0.147193,0.025717,0.641886,0.316257,0.682746,0.464548,0.351712,0.598358,0.551168,0.010876,0.398149,0.191074,0.944026,0.581193
1107,0.719094,0.102001,0.640854,0.487147,0.397995,0.833262,0.019647,0.742153,0.731759,0.641426,0.311256,0.188740,0.147321,0.025736,0.641838,0.316638,0.682727,0.464484,0.351840,0.598621,0.551235,0.010770,0.398936,0.191924,0.944397,0.582490
1108,0.718827,0.101995,0.640757,0.485692,0.397551,0.833042,0.019666,0.741287,0.732211,0.641548,0.311342,0.188782,0.147443,0.025754,0.641748,0.317019,0.682685,0.464447,0.351965,0.598881,0.551299,0.010678,0.399705,0.192764,0.944842,0.583792
1109,0.718566,0.101983,0.640648,0.484086,0.397060,0.832776,0.019675,0.740295,0.732666,0.641651,0.311408,0.188818,0.147551,0.025767,0.641591,0.317400,0.682605,0.464426,0.352087,0.599113,0.551359,0.010602,0.400648,0.193582,0.945210,0.585079
1110,0.718310,0.101966,0.640526,0.482301,0.396509,0.832459,0.019673,0.739121,0.733091,0.641716,0.311439,0.188845,0.147643,0.025772,0.641352,0.317781,0.682480,0.464399,0.352204,0.599329,0.551425,0.010532,0.401604,0.194390,0.945532,0.586364
1111,0.718058,0.101947,0.640398,0.480308,0.395879,0.832082,0.019662,0.737748,0.733462,0.641747,0.311448,0.188866,0.147720,0.025770,0.641029,0.318169,0.682310,0.464340,0.352319,0.599578,0.551504,0.010453,0.402453,0.195206,0.945885,0.587632
1112,0.717808,0.101927,0.640269,0.478090,0.395159,0.831637,0.019644,0.736165,0.733757,0.641743,0.311455,0.188885,0.147784,0.025761,0.640627,0.318566,0.682099,0.464231,0.352428,0.599830,0.551598,0.010357,0.403267,0.196045,0.946231,0.588883
1113,0.717561,0.101908,0.640145,0.475645,0.394350,0.831113,0.019624,0.734376,0.733980,0.641720,0.311473,0.188906,0.147846,0.025749,0.640150,0.318974,0.681845,0.464075,0.352536,0.600051,0.551697,0.010248,0.404175,0.196904,0.946562,0.590127
1114,0.717331,0.101888,0.640028,0.472980,0.393456,0.830499,0.019610,0.732408,0.734189,0.641708,0.311500,0.188928,0.147917,0.025738,0.639607,0.319381,0.681536,0.463877,0.352640,0.600289,0.551787,0.010130,0.405119,0.197773,0.946879,0.591358
1115,0.717129,0.101868,0.639916,0.470093,0.392475,0.829782,0.019603,0.730295,0.734449,0.641741,0.311532,0.188955,0.148004,0.025732,0.639007,0.319774,0.681159,0.463650,0.352742,0.600509,0.551861,0.010009,0.405988,0.198643,0.947218,0.592611
1116,0.716963,0.101846,0.639809,0.466979,0.391401,0.828945,0.019602,0.728052,0.734789,0.641834,0.311566,0.188987,0.148102,0.025731,0.638352,0.320146,0.680708,0.463425,0.352841,0.600689,0.551925,0.009890,0.406795,0.199518,0.947510,0.593837
1117,0.716833,0.101824,0.639701,0.463628,0.390226,0.827976,0.019603,0.725662,0.735158,0.641957,0.311603,0.189025,0.148207,0.025735,0.637627,0.320501,0.680190,0.463240,0.352938,0.600869,0.551987,0.009781,0.407707,0.200408,0.947737,0.595071
1118,0.716735,0.101799,0.639586,0.460053,0.388952,0.826857,0.019603,0.723101,0.735494,0.642071,0.311642,0.189067,0.148315,0.025744,0.636812,0.320844,0.679610,0.463102,0.353032,0.601074,0.552053,0.009685,0.408705,0.201317,0.948007,0.596264
1119,0.716664,0.101775,0.639459,0.456308,0.387608,0.825575,0.019602,0.720371,0.735751,0.642151,0.311683,0.189113,0.148423,0.025755,0.635900,0.321182,0.678977,0.462968,0.353123,0.601241,0.552122,0.009606,0.409629,0.202239,0.948312,0.597428
1120,0.716616,0.101754,0.639325,0.452452,0.386226,0.824118,0.019599,0.717526,0.735922,0.642192,0.311729,0.189163,0.148528,0.025766,0.634908,0.321521,0.678296,0.462786,0.353209,0.601359,0.552193,0.009546,0.410477,0.203160,0.948558,0.598592
1121,0.716581,0.101739,0.639184,0.448554,0.384837,0.822469,0.019594,0.714630,0.736001,0.642193,0.311778,0.189216,0.148631,0.025777,0.633859,0.321870,0.677572,0.462525,0.353291,0.601487,0.552266,0.009501,0.411359,0.204070,0.948798,0.599750
1122,0.716552,0.101729,0.639041,0.444698,0.383463,0.820610,0.019588,0.711750,0.735989,0.642160,0.311831,0.189270,0.148734,0.025786,0.632764,0.322232,0.676808,0.462200,0.353368,0.601634,0.552339,0.009451,0.412316,0.204977,0.948996,0.600876
1123,0.716515,0.101727,0.638902,0.440970,0.382130,0.818524,0.019581,0.708974,0.735899,0.642111,0.311882,0.189321,0.148841,0.025794,0.631621,0.322604,0.676000,0.461831,0.353438,0.601737,0.552412,0.009376,0.413230,0.205892,0.949173,0.601983
1124,0.716456,0.101732,0.638773,0.437462,0.380867,0.816192,0.019574,0.706390,0.735743,0.642068,0.311929,0.189362,0.148952,0.025800,0.630425,0.322982,0.675141,0.461437,0.353503,0.601813,0.552485,0.009266,0.414049,0.206824,0.949295,0.603083
1125,0.716362,0.101735,0.638661,0.434265,0.379710,0.813594,0.019567,0.704077,0.735532,0.642042,0.311969,0.189392,0.149061,0.025803,0.629172,0.323361,0.674234,0.461027,0.353561,0.601880,0.552562,0.009135,0.414881,0.207772,0.949380,0.604155
1126,0.716220,0.101730,0.638562,0.431476,0.378697,0.810711,0.019557,0.702100,0.735273,0.642022,0.312010,0.189419,0.149161,0.025801,0.627869,0.323732,0.673292,0.460611,0.353612,0.601928,0.552645,0.008999,0.415852,0.208729,0.949430,0.605222
1127,0.716014,0.101713,0.638475,0.429181,0.377868,0.807532,0.019546,0.700523,0.734972,0.641995,0.312057,0.189451,0.149250,0.025794,0.626523,0.324087,0.672336,0.460190,0.353654,0.601953,0.552734,0.008870,0.416800,0.209687,0.949436,0.606280
1128,0.715734,0.101684,0.638395,0.427455,0.377253,0.804055,0.019536,0.699400,0.734623,0.641952,0.312116,0.189492,0.149333,0.025787,0.625145,0.324424,0.671376,0.459749,0.353689,0.601952,0.552824,0.008739,0.417665,0.210648,0.949412,0.607339
1129,0.715365,0.101649,0.638300,0.426365,0.376886,0.800284,0.019529,0.698762,0.734195,0.641887,0.312183,0.189536,0.149416,0.025783,0.623757,0.324753,0.670407,0.459274,0.353717,0.601938,0.552906,0.008600,0.418512,0.211614,0.949340,0.608421
1130,0.714896,0.101610,0.638172,0.425958,0.376786,0.796234,0.019526,0.698638,0.733653,0.641799,0.312251,0.189578,0.149505,0.025784,0.622380,0.325085,0.669424,0.458757,0.353738,0.601906,0.552977,0.008446,0.419481,0.212586,0.949220,0.609463
1131,0.714313,0.101575,0.638003,0.426227,0.376947,0.791947,0.019528,0.699032,0.732977,0.641690,0.312317,0.189614,0.149603,0.025790,0.621030,0.325428,0.668428,0.458212,0.353752,0.601854,0.553040,0.008285,0.420439,0.213561,0.949041,0.610511
1132,0.713596,0.101551,0.637817,0.427154,0.377356,0.787471,0.019532,0.699894,0.732176,0.641571,0.312380,0.189648,0.149713,0.025801,0.619703,0.325782,0.667441,0.457655,0.353762,0.601765,0.553099,0.008125,0.421308,0.214537,0.948812,0.611557
