wavelength_nm,reflectance
1728.00,0.732092
1729.00,0.731573
1730.00,0.731004
1731.00,0.730471
1732.00,0.729912
1733.00,0.729391
1734.00,0.728906
1735.00,0.728428
1736.00,0.727972
1737.00,0.727507
1738.00,0.727061
1739.00,0.726600
1740.00,0.726116
1741.00,0.725660
1742.00,0.725217
1743.00,0.724778
1744.00,0.724343
1745.00,0.723927
1746.00,0.723527
1747.00,0.723122
1748.00,0.722732
1749.00,0.722339
1750.00,0.721951
1751.00,0.721536
1752.00,0.721137
1753.00,0.720683
1754.00,0.720195
1755.00,0.719665
1756.00,0.719088
1757.00,0.718486
1758.00,0.717885
1759.00,0.717281
1760.00,0.716681
1761.00,0.716067
1762.00,0.715461
1763.00,0.714902
1764.00,0.714365
1765.00,0.713831
1766.00,0.713292
1767.00,0.712749
1768.00,0.712250
1769.00,0.711823
1770.00,0.711444
1771.00,0.711127
1772.00,0.710855
1773.00,0.710666
1774.00,0.710478
1775.00,0.710304
1776.00,0.710180
1777.00,0.710052
1778.00,0.710024
1779.00,0.710122
1780.00,0.710186
1781.00,0.710287
1782.00,0.710394
1783.00,0.710499
1784.00,0.710608
1785.00,0.710769
1786.00,0.710878
1787.00,0.710922
1788.00,0.711037
1789.00,0.711178
1790.00,0.711295
1791.00,0.711439
1792.00,0.711566
1793.00,0.711633
1794.00,0.711778
1795.00,0.711998
1796.00,0.712133
1797.00,0.712267
1798.00,0.712341
1799.00,0.712367
1800.00,0.712372
1801.00,0.712341
1802.00,0.712268
1803.00,0.712163
1804.00,0.712066
1805.00,0.711977
1806.00,0.711865
