gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_coastalblue,sr_blue,sr_greeni,sr_green,sr_yellow,sr_red,sr_rededge,sr_nir,ndvi
Mappatura_2020.7855,Mappatura_2020,03108034,185.0,20,20260512_101812_73_2553_3B,0.06570000000000001,0.059250000000000004,0.0742,0.08205,0.11800000000000001,0.12845,0.1618,0.219,0.2606
Mappatura_2020.7856,Mappatura_2020,03108034,157.6,18,20260512_101812_73_2553_3B,0.18895,0.22410000000000002,0.24780000000000002,0.24895,0.24135,0.25795,0.2439,0.26745,0.0181
Mappatura_2020.7857,Mappatura_2020,03108034,298.9,35,20260512_101812_73_2553_3B,0.11380000000000001,0.13470000000000001,0.1615,0.1714,0.1774,0.1799,0.196,0.2499,0.1629
Mappatura_2020.7858,Mappatura_2020,03108034,199.6,23,20260512_101812_73_2553_3B,0.0636,0.0723,0.0848,0.0859,0.09290000000000001,0.0873,0.1095,0.1685,0.3174
Mappatura_2020.7859,Mappatura_2020,03108034,77.1,8,20260512_101812_73_2553_3B,0.05695,0.07735,0.08805,0.08745,0.0935,0.09985000000000001,0.11800000000000001,0.22125,0.3781
Mappatura_2020.7860,Mappatura_2020,03108034,81.9,9,20260512_101812_73_2553_3B,0.1705,0.1705,0.1998,0.2112,0.24580000000000002,0.23220000000000002,0.258,0.3085,0.1411
Mappatura_2020.7861,Mappatura_2020,03108034,162.2,17,20260512_101812_73_2553_3B,0.049800000000000004,0.06280000000000001,0.0828,0.0849,0.08020000000000001,0.08020000000000001,0.11670000000000001,0.3009,0.5791
Mappatura_2020.7862,Mappatura_2020,03108034,600.0,68,20260512_101812_73_2553_3B,0.09715,0.10785,0.1292,0.13505,0.14120000000000002,0.139,0.158,0.23,0.2466
Mappatura_2020.7863,Mappatura_2020,03108034,361.4,40,20260512_101812_73_2553_3B,0.1008,0.11470000000000001,0.12925,0.1296,0.13490000000000002,0.1359,0.14515,0.16435,0.0948
Mappatura_2020.7864,Mappatura_2020,03108034,74.5,8,20260512_101812_73_2553_3B,0.0714,0.0849,0.09965,0.10685,0.10890000000000001,0.11055000000000001,0.1231,0.1955,0.2776
Mappatura_2020.7865,Mappatura_2020,03108034,300.2,33,20260512_101812_73_2553_3B,0.0809,0.1048,0.1277,0.1305,0.1268,0.1411,0.1519,0.2288,0.2371
Mappatura_2020.7866,Mappatura_2020,03108034,1038.0,118,20260512_101812_73_2553_3B,0.23115000000000002,0.26680000000000004,0.2947,0.2927,0.29710000000000003,0.31105,0.30670000000000003,0.32020000000000004,0.0145
Mappatura_2020.7867,Mappatura_2020,03108034,48.5,6,20260512_101812_73_2553_3B,0.0984,0.10665000000000001,0.1259,0.13505,0.14515,0.1452,0.16235,0.21105000000000002,0.1848
Mappatura_2020.7868,Mappatura_2020,03108034,162.4,18,20260512_101812_73_2553_3B,0.0729,0.08850000000000001,0.10305,0.1048,0.11185,0.1168,0.12890000000000001,0.20205,0.2674
Mappatura_2020.7870,Mappatura_2020,03108034,149.6,17,20260512_101812_73_2553_3B,0.0721,0.08310000000000001,0.09960000000000001,0.1029,0.1062,0.1097,0.1315,0.2286,0.3515
Mappatura_2020.7871,Mappatura_2020,03108034,893.8,99,20260512_101812_73_2553_3B,0.2068,0.2521,0.2796,0.2874,0.2781,0.2849,0.27840000000000004,0.30910000000000004,0.0407
Mappatura_2020.7872,Mappatura_2020,03108034,54.9,6,20260512_101812_73_2553_3B,0.0632,0.08410000000000001,0.0975,0.10200000000000001,0.098,0.1044,0.1199,0.2185,0.3534
Mappatura_2020.7873,Mappatura_2020,03108034,145.8,18,20260512_101812_73_2553_3B,0.09820000000000001,0.1228,0.14195000000000002,0.14915,0.14415,0.15960000000000002,0.16985,0.2606,0.2404
Mappatura_2020.7874,Mappatura_2020,03108034,156.0,16,20260512_101812_73_2553_3B,0.06535,0.0775,0.09720000000000001,0.09825,0.09920000000000001,0.1023,0.12505,0.25325000000000003,0.4246
Mappatura_2020.7876,Mappatura_2020,03108034,3684.9,408,20260512_101812_73_2553_3B,0.14645,0.1665,0.18925,0.194,0.2021,0.20545000000000002,0.21725,0.2612,0.1195
Mappatura_2020.7877,Mappatura_2020,03108034,441.6,51,20260512_101812_73_2553_3B,0.203,0.2446,0.2736,0.2842,0.2783,0.301,0.2972,0.3295,0.0452
Mappatura_2020.7878,Mappatura_2020,03108034,65.6,7,20260512_101812_73_2553_3B,0.0427,0.0589,0.0728,0.0815,0.0785,0.0814,0.1169,0.3025,0.5759
Mappatura_2020.7879,Mappatura_2020,03108034,81.3,8,20260512_101812_73_2553_3B,0.07465000000000001,0.0853,0.10275000000000001,0.1063,0.11055000000000001,0.1109,0.13785,0.221,0.3317
Mappatura_2020.7880,Mappatura_2020,03108034,401.6,44,20260512_101812_73_2553_3B,0.2874,0.4162,0.42210000000000003,0.3962,0.38635,0.45730000000000004,0.38055,0.36960000000000004,-0.1061
Mappatura_2020.7883,Mappatura_2020,03108034,1093.0,124,20260512_101812_73_2553_3B,0.0922,0.10335000000000001,0.12285,0.12915000000000001,0.1384,0.1406,0.15460000000000002,0.22315000000000002,0.2269
Mappatura_2020.7884,Mappatura_2020,03108034,294.3,35,20260512_101812_73_2553_3B,0.1363,0.1845,0.2122,0.2189,0.18710000000000002,0.2121,0.20500000000000002,0.3195,0.202
Mappatura_2020.7885,Mappatura_2020,03108034,215.4,23,20260512_101812_73_2553_3B,0.042100000000000005,0.0449,0.058800000000000005,0.06670000000000001,0.1066,0.1203,0.1537,0.20570000000000002,0.262
Mappatura_2020.7886,Mappatura_2020,03108034,99.2,11,20260512_101812_73_2553_3B,0.17800000000000002,0.24450000000000002,0.2639,0.2584,0.2361,0.2735,0.2487,0.3093,0.0614
Mappatura_2020.7889,Mappatura_2020,03108034,139.1,15,20260512_101812_73_2553_3B,0.0521,0.07200000000000001,0.08700000000000001,0.0887,0.09290000000000001,0.09620000000000001,0.1228,0.23190000000000002,0.4136
Mappatura_2020.7890,Mappatura_2020,03108034,48.9,6,20260512_101812_73_2553_3B,0.09040000000000001,0.11420000000000001,0.12265000000000001,0.12595,0.1187,0.12340000000000001,0.13705,0.22660000000000002,0.2949
Mappatura_2020.7891,Mappatura_2020,03108034,98.0,10,20260512_101812_73_2553_3B,0.05695,0.06860000000000001,0.0887,0.09530000000000001,0.0935,0.09205,0.1245,0.271,0.4929
Mappatura_2020.7892,Mappatura_2020,03108034,70.8,8,20260512_101812_73_2553_3B,0.0728,0.09090000000000001,0.1119,0.11695000000000001,0.11465,0.1226,0.13525,0.21325000000000002,0.2699
Mappatura_2020.7893,Mappatura_2020,03108034,97.4,11,20260512_101812_73_2553_3B,0.0702,0.08850000000000001,0.1034,0.10490000000000001,0.10490000000000001,0.11520000000000001,0.12860000000000002,0.20770000000000002,0.2865
Mappatura_2020.7901,Mappatura_2020,03108034,98.8,10,20260512_101812_73_2553_3B,0.1258,0.1308,0.16135000000000002,0.1686,0.1888,0.1773,0.2068,0.26275000000000004,0.1942
Mappatura_2020.7903,Mappatura_2020,03108034,77.8,9,20260512_101812_73_2553_3B,0.0596,0.0644,0.08360000000000001,0.0867,0.0893,0.0945,0.1139,0.20520000000000002,0.3694
Mappatura_2020.7904,Mappatura_2020,03108034,401.8,45,20260512_101812_73_2553_3B,0.1963,0.26,0.2837,0.28190000000000004,0.2664,0.2995,0.27890000000000004,0.31010000000000004,0.0174
Mappatura_2020.7905,Mappatura_2020,03108034,186.5,21,20260512_101812_73_2553_3B,0.0762,0.0959,0.12300000000000001,0.1293,0.133,0.1369,0.1656,0.2775,0.3393
Mappatura_2020.7906,Mappatura_2020,03108034,99.9,12,20260512_101812_73_2553_3B,0.08255,0.1051,0.1207,0.12705,0.13155,0.13665,0.1555,0.24350000000000002,0.2811
Mappatura_2020.7907,Mappatura_2020,03108034,182.9,20,20260512_101812_73_2553_3B,0.061250000000000006,0.07740000000000001,0.09430000000000001,0.10355,0.11805,0.12235,0.14615,0.25745,0.3557
Mappatura_2020.7908,Mappatura_2020,03108034,160.2,18,20260512_101812_73_2553_3B,0.06425,0.07665000000000001,0.0954,0.1,0.10685,0.10740000000000001,0.13785,0.26725,0.4267
Mappatura_2020.7910,Mappatura_2020,03108034,780.2,85,20260512_101812_73_2553_3B,0.0913,0.1053,0.1278,0.1333,0.1423,0.1441,0.1612,0.2268,0.223
Mappatura_2020.7911,Mappatura_2020,03108034,230.5,26,20260512_101812_73_2553_3B,0.06775,0.0815,0.09885000000000001,0.1058,0.11030000000000001,0.11045,0.1336,0.2333,0.3574
Mappatura_2020.7917,Mappatura_2020,03108034,332.2,37,20260512_101812_73_2553_3B,0.08940000000000001,0.10010000000000001,0.12430000000000001,0.1255,0.13770000000000002,0.13290000000000002,0.1574,0.2238,0.2548
Mappatura_2020.7919,Mappatura_2020,03108034,138.9,14,20260512_101812_73_2553_3B,0.08735000000000001,0.10905000000000001,0.13055,0.14065,0.1567,0.16085000000000002,0.1845,0.23270000000000002,0.1826
Mappatura_2020.7924,Mappatura_2020,03108034,74.6,9,20260512_101812_73_2553_3B,0.15560000000000002,0.2187,0.23920000000000002,0.24980000000000002,0.23070000000000002,0.26130000000000003,0.2484,0.2918,0.0551
Mappatura_2020.7925,Mappatura_2020,03108034,65.4,7,20260512_101812_73_2553_3B,0.0489,0.055,0.06720000000000001,0.0726,0.08950000000000001,0.0868,0.1092,0.1689,0.3211
Mappatura_2020.7927,Mappatura_2020,03108034,256.1,29,20260512_101812_73_2553_3B,0.07400000000000001,0.0891,0.1077,0.10940000000000001,0.11660000000000001,0.1202,0.1389,0.216,0.2849
Mappatura_2020.7928,Mappatura_2020,03108034,155.6,16,20260512_101812_73_2553_3B,0.0882,0.1038,0.1216,0.12925,0.1328,0.1411,0.15105000000000002,0.2059,0.1867
Mappatura_2020.7929,Mappatura_2020,03108034,74.8,7,20260512_101812_73_2553_3B,0.0728,0.0762,0.0952,0.1019,0.1199,0.1236,0.1418,0.1912,0.2147
Mappatura_2020.7930,Mappatura_2020,03108034,423.0,45,20260512_101812_73_2553_3B,0.07540000000000001,0.0896,0.1086,0.11080000000000001,0.1114,0.1179,0.12990000000000002,0.23070000000000002,0.3236
Mappatura_2020.7931,Mappatura_2020,03108034,197.1,21,20260512_101812_73_2553_3B,0.1787,0.23970000000000002,0.2665,0.2592,0.2416,0.27040000000000003,0.2487,0.3069,0.0632
Mappatura_2020.7932,Mappatura_2020,03108034,208.8,23,20260512_101812_73_2553_3B,0.18660000000000002,0.2401,0.2677,0.267,0.24780000000000002,0.2741,0.2558,0.32380000000000003,0.0831
Mappatura_2020.7933,Mappatura_2020,03108034,204.1,23,20260512_101812_73_2553_3B,0.1811,0.2436,0.2632,0.2674,0.23970000000000002,0.2775,0.24680000000000002,0.3131,0.0603
Mappatura_2020.7934,Mappatura_2020,03108034,196.8,22,20260512_101812_73_2553_3B,0.1888,0.24385,0.2752,0.26635000000000003,0.24415,0.27325,0.25405,0.31775000000000003,0.0753
Mappatura_2020.7935,Mappatura_2020,03108034,221.6,25,20260512_101812_73_2553_3B,0.07970000000000001,0.09390000000000001,0.1082,0.1102,0.11710000000000001,0.1202,0.137,0.2223,0.2981
Mappatura_2020.7936,Mappatura_2020,03108034,236.8,27,20260512_101812_73_2553_3B,0.2335,0.27740000000000004,0.3156,0.31770000000000004,0.29600000000000004,0.325,0.31,0.3393,0.0215
Mappatura_2020.7937,Mappatura_2020,03108034,75.5,9,20260512_101812_73_2553_3B,0.0903,0.1071,0.125,0.13240000000000002,0.1393,0.1404,0.1521,0.2069,0.1915
Mappatura_2020.7940,Mappatura_2020,03108034,279.7,32,20260512_101812_73_2553_3B,0.0779,0.08565,0.10325000000000001,0.10575000000000001,0.11345000000000001,0.10605,0.12965000000000002,0.18905,0.2813
Mappatura_2020.7942,Mappatura_2020,03108034,115.3,14,20260512_101812_73_2553_3B,0.0767,0.0918,0.11615,0.12055,0.13645000000000002,0.14485,0.16820000000000002,0.26075000000000004,0.2857
Mappatura_2020.7943,Mappatura_2020,03108034,3032.3,337,20260512_101812_73_2553_3B,0.21350000000000002,0.2505,0.2844,0.29000000000000004,0.2909,0.3017,0.302,0.3289,0.0431
Mappatura_2020.7945,Mappatura_2020,03108034,1223.0,139,20260512_101812_73_2553_3B,0.115,0.1202,0.1448,0.15410000000000001,0.1626,0.1608,0.1784,0.23040000000000002,0.1779
Mappatura_2020.7946,Mappatura_2020,03108034,345.3,38,20260512_101812_73_2553_3B,0.10085000000000001,0.11525,0.13855,0.14365,0.15015,0.15645,0.16745000000000002,0.22995000000000002,0.1902
Mappatura_2020.7947,Mappatura_2020,03108034,315.8,35,20260512_101812_73_2553_3B,0.1075,0.12240000000000001,0.1434,0.153,0.15990000000000001,0.16540000000000002,0.1769,0.23040000000000002,0.1642
Mappatura_2020.7948,Mappatura_2020,03108034,110.6,13,20260512_101812_73_2553_3B,0.1018,0.109,0.1275,0.12760000000000002,0.13970000000000002,0.1423,0.154,0.20370000000000002,0.1775
Mappatura_2020.7950,Mappatura_2020,03108034,754.9,85,20260512_101812_73_2553_3B,0.1547,0.2048,0.22920000000000001,0.2318,0.2257,0.2545,0.2447,0.2897,0.0647
Mappatura_2020.8029,Mappatura_2020,03015081,319.7,37,20260512_101812_73_2553_3B,0.22060000000000002,0.27340000000000003,0.3008,0.304,0.2923,0.31370000000000003,0.29650000000000004,0.34290000000000004,0.0445
Mappatura_2020.8036,Mappatura_2020,03015081,398.8,45,20260512_101812_73_2553_3B,0.0927,0.1043,0.12250000000000001,0.12490000000000001,0.1342,0.1395,0.1534,0.2477,0.2794
Mappatura_2020.8043,Mappatura_2020,03015081,1748.7,194,20260512_101812_73_2553_3B,0.10210000000000001,0.11705,0.13265000000000002,0.13725,0.14250000000000002,0.14750000000000002,0.15555,0.21755000000000002,0.1919
Mappatura_2020.8044,Mappatura_2020,03015081,79.0,9,20260512_101812_73_2553_3B,0.1519,0.20420000000000002,0.227,0.23220000000000002,0.2025,0.22590000000000002,0.2136,0.3045,0.1482
Mappatura_2020.8045,Mappatura_2020,03015081,85.3,10,20260512_101812_73_2553_3B,0.10645,0.13225,0.15925,0.1665,0.1676,0.1839,0.191,0.23795000000000002,0.1281
Mappatura_2020.8046,Mappatura_2020,03015081,151.9,18,20260512_101812_73_2553_3B,0.060050000000000006,0.07135,0.08560000000000001,0.08975000000000001,0.09465,0.09335,0.1193,0.2232,0.4102
Mappatura_2020.8047,Mappatura_2020,03015081,297.4,35,20260512_101812_73_2553_3B,0.0911,0.1037,0.12010000000000001,0.1258,0.132,0.12940000000000002,0.1391,0.186,0.1795
Mappatura_2020.8048,Mappatura_2020,03015081,666.7,72,20260512_101812_73_2553_3B,0.20215,0.22940000000000002,0.26335000000000003,0.271,0.27840000000000004,0.2812,0.2863,0.315,0.0567
Mappatura_2020.8049,Mappatura_2020,03015081,448.8,48,20260512_101812_73_2553_3B,0.0766,0.09245,0.10565000000000001,0.1114,0.1216,0.12335,0.14005,0.20570000000000002,0.2503
Mappatura_2020.8050,Mappatura_2020,03015081,167.0,13,20260512_101812_73_2553_3B,0.0738,0.07880000000000001,0.0883,0.0921,0.1018,0.09960000000000001,0.1198,0.1809,0.2898
Mappatura_2020.8051,Mappatura_2020,03015081,732.1,83,20260512_101812_73_2553_3B,0.09580000000000001,0.11130000000000001,0.1297,0.13470000000000001,0.1458,0.1501,0.1623,0.2144,0.1764
Mappatura_2020.8052,Mappatura_2020,03015081,120.8,15,20260512_101812_73_2553_3B,0.1482,0.20500000000000002,0.22610000000000002,0.2295,0.2015,0.2456,0.2222,0.35150000000000003,0.1774
Mappatura_2020.8054,Mappatura_2020,03015081,301.0,33,20260512_101812_73_2553_3B,0.0772,0.0964,0.114,0.1218,0.124,0.1297,0.1555,0.28300000000000003,0.3715
Mappatura_2020.8055,Mappatura_2020,03015081,78.4,8,20260512_101812_73_2553_3B,0.22225,0.2818,0.3121,0.3136,0.28765,0.3241,0.29785,0.33865,0.022
Mappatura_2020.8056,Mappatura_2020,03015081,122.8,11,20260512_101812_73_2553_3B,0.0771,0.09230000000000001,0.10640000000000001,0.111,0.11370000000000001,0.11800000000000001,0.1336,0.2154,0.2921
Mappatura_2020.8057,Mappatura_2020,03015081,988.0,109,20260512_101812_73_2553_3B,0.0877,0.09820000000000001,0.1158,0.1174,0.1262,0.12810000000000002,0.1434,0.2132,0.2493
Mappatura_2020.8058,Mappatura_2020,03015081,250.8,28,20260512_101812_73_2553_3B,0.06725,0.08755,0.1014,0.10595,0.1105,0.11885000000000001,0.13095,0.18810000000000002,0.2256
Mappatura_2020.8059,Mappatura_2020,03015081,659.0,78,20260512_101812_73_2553_3B,0.08295000000000001,0.09655000000000001,0.1091,0.11655,0.13405,0.14145000000000002,0.1555,0.2018,0.1758
Mappatura_2020.8060,Mappatura_2020,03015081,103.3,13,20260512_101812_73_2553_3B,0.0852,0.1066,0.12040000000000001,0.1279,0.1361,0.1441,0.1492,0.2112,0.1889
Mappatura_2020.8061,Mappatura_2020,03015081,169.9,20,20260512_101812_73_2553_3B,0.126,0.14715,0.16755,0.1701,0.16265000000000002,0.1716,0.16790000000000002,0.22515000000000002,0.135
Mappatura_2020.8062,Mappatura_2020,03015081,177.3,20,20260512_101812_73_2553_3B,0.08105,0.098,0.11335,0.1178,0.12105,0.12725,0.1381,0.19745000000000001,0.2162
Mappatura_2020.8063,Mappatura_2020,03015081,80.6,9,20260512_101812_73_2553_3B,0.0651,0.0772,0.09530000000000001,0.0999,0.10260000000000001,0.10930000000000001,0.1264,0.23340000000000002,0.3621
Mappatura_2020.8065,Mappatura_2020,03015081,1516.7,170,20260512_101812_73_2553_3B,0.09000000000000001,0.1004,0.11610000000000001,0.12195,0.12860000000000002,0.13145,0.14170000000000002,0.21815,0.248
Mappatura_2020.8066,Mappatura_2020,03015081,103.3,10,20260512_101812_73_2553_3B,0.0877,0.0922,0.11095000000000001,0.11075,0.1184,0.12295,0.13165000000000002,0.18030000000000002,0.1891
Mappatura_2020.8067,Mappatura_2020,03015081,152.8,17,20260512_101812_73_2553_3B,0.0709,0.0791,0.096,0.1039,0.1356,0.15080000000000002,0.167,0.2233,0.1938
Mappatura_2020.8068,Mappatura_2020,03015081,139.0,18,20260512_101812_73_2553_3B,0.1052,0.12380000000000001,0.13970000000000002,0.14875,0.157,0.16015000000000001,0.17550000000000002,0.24600000000000002,0.2114
Mappatura_2020.8070,Mappatura_2020,03015081,169.7,19,20260512_101812_73_2553_3B,0.10930000000000001,0.1232,0.1497,0.15810000000000002,0.17350000000000002,0.17250000000000001,0.1904,0.2477,0.179
Mappatura_2020.8071,Mappatura_2020,03015081,73.1,5,20260512_101812_73_2553_3B,0.2177,0.261,0.28650000000000003,0.2876,0.2756,0.30210000000000004,0.2805,0.31070000000000003,0.014
Mappatura_2020.8072,Mappatura_2020,03015081,527.0,55,20260512_101812_73_2553_3B,0.09140000000000001,0.1077,0.12190000000000001,0.1264,0.135,0.14170000000000002,0.15230000000000002,0.21910000000000002,0.2145
Mappatura_2020.8073,Mappatura_2020,03015081,130.7,15,20260512_101812_73_2553_3B,0.1753,0.2112,0.24070000000000003,0.2409,0.23670000000000002,0.25880000000000003,0.2474,0.27080000000000004,0.0227
Mappatura_2020.8075,Mappatura_2020,03015081,483.0,54,20260512_101812_73_2553_3B,0.0815,0.09390000000000001,0.11185,0.1145,0.12135,0.12465000000000001,0.1399,0.2205,0.2777
Mappatura_2020.8076,Mappatura_2020,03015081,73.6,8,20260512_101812_73_2553_3B,0.0947,0.1153,0.1301,0.1376,0.14880000000000002,0.1504,0.16985,0.2644,0.2748
Mappatura_2020.8077,Mappatura_2020,03015081,73.5,6,20260512_101812_73_2553_3B,0.07705000000000001,0.07805000000000001,0.08755,0.08900000000000001,0.1086,0.10595,0.1316,0.18875,0.281
Mappatura_2020.8078,Mappatura_2020,03015081,897.3,99,20260512_101812_73_2553_3B,0.19090000000000001,0.22940000000000002,0.24580000000000002,0.24500000000000002,0.24550000000000002,0.2571,0.2581,0.2621,0.0096
Mappatura_2020.8079,Mappatura_2020,03015081,445.1,51,20260512_101812_73_2553_3B,0.2311,0.2873,0.3294,0.3342,0.3285,0.34790000000000004,0.331,0.3466,-0.0019
Mappatura_2020.8080,Mappatura_2020,03015081,156.3,18,20260512_101812_73_2553_3B,0.19435000000000002,0.24185,0.272,0.2785,0.2614,0.29475,0.27140000000000003,0.28565,-0.0157
Mappatura_2020.8081,Mappatura_2020,03015081,264.4,30,20260512_101812_73_2553_3B,0.24345,0.3058,0.34305,0.34965,0.3365,0.3638,0.34700000000000003,0.35785,-0.0082
Mappatura_2020.8082,Mappatura_2020,03015081,67.1,8,20260512_101812_73_2553_3B,0.06295,0.0776,0.09565,0.099,0.09645000000000001,0.1,0.12645,0.29165,0.4893
Mappatura_2020.8083,Mappatura_2020,03015081,135.6,12,20260512_101812_73_2553_3B,0.06995,0.0952,0.11675,0.12105,0.11865,0.1236,0.1501,0.2725,0.3759
Mappatura_2020.8084,Mappatura_2020,03015081,348.1,40,20260512_101812_73_2553_3B,0.13205,0.1696,0.19825,0.20140000000000002,0.21125000000000002,0.224,0.21960000000000002,0.2723,0.0973
Mappatura_2020.8085,Mappatura_2020,03015081,180.5,24,20260512_101812_73_2553_3B,0.1887,0.23170000000000002,0.25905,0.2565,0.2454,0.26355,0.2574,0.3008,0.066
Mappatura_2020.8087,Mappatura_2020,03015081,186.3,19,20260512_101812_73_2553_3B,0.1068,0.1211,0.1434,0.1505,0.1633,0.16820000000000002,0.1779,0.2348,0.1653
Mappatura_2020.8088,Mappatura_2020,03015081,3438.8,377,20260512_101812_73_2553_3B,0.22160000000000002,0.25420000000000004,0.28140000000000004,0.28250000000000003,0.2778,0.2902,0.2846,0.3139,0.0392
Mappatura_2020.8089,Mappatura_2020,03015081,64.4,6,20260512_101812_73_2553_3B,0.08435000000000001,0.1003,0.12100000000000001,0.1218,0.12975,0.13845000000000002,0.1467,0.20935,0.2039
Mappatura_2020.8090,Mappatura_2020,03015081,383.2,43,20260512_101812_73_2553_3B,0.11860000000000001,0.12050000000000001,0.14550000000000002,0.149,0.1794,0.16690000000000002,0.1915,0.25020000000000003,0.1997
Mappatura_2020.8091,Mappatura_2020,03015081,367.5,41,20260512_101812_73_2553_3B,0.0757,0.0911,0.1155,0.1207,0.1268,0.126,0.1547,0.2258,0.2837
Mappatura_2020.8092,Mappatura_2020,03015081,58.6,5,20260512_101812_73_2553_3B,0.095,0.11,0.1231,0.14120000000000002,0.152,0.14350000000000002,0.1636,0.2247,0.2205
Mappatura_2020.8095,Mappatura_2020,03015081,97.6,12,20260512_101812_73_2553_3B,0.22295,0.2736,0.3085,0.3098,0.28300000000000003,0.3178,0.29175,0.32405,0.0097
Mappatura_2020.8096,Mappatura_2020,03015081,655.7,73,20260512_101812_73_2553_3B,0.085,0.10890000000000001,0.1378,0.14980000000000002,0.1622,0.1782,0.19260000000000002,0.2919,0.2419
Mappatura_2020.8097,Mappatura_2020,03015081,736.0,84,20260512_101812_73_2553_3B,0.10110000000000001,0.12755,0.15375,0.1641,0.18375,0.20035,0.20350000000000001,0.25845,0.1266
Mappatura_2020.8098,Mappatura_2020,03015081,73.7,10,20260512_101812_73_2553_3B,0.08365,0.10085000000000001,0.11335,0.11595000000000001,0.12405000000000001,0.1311,0.14070000000000002,0.20020000000000002,0.2086
Mappatura_2020.8099,Mappatura_2020,03015081,850.5,95,20260512_101812_73_2553_3B,0.0813,0.0999,0.1293,0.1464,0.1701,0.1782,0.20170000000000002,0.2681,0.2014
Mappatura_2020.8100,Mappatura_2020,03015081,408.3,46,20260512_101812_73_2553_3B,0.2019,0.23415000000000002,0.26180000000000003,0.26765,0.27025,0.27765,0.27565,0.3042,0.0456
Mappatura_2020.8101,Mappatura_2020,03015081,288.6,34,20260512_101812_73_2553_3B,0.08410000000000001,0.0995,0.11710000000000001,0.12275000000000001,0.13155,0.1335,0.15175,0.20765,0.2174
Mappatura_2020.8102,Mappatura_2020,03015081,187.2,14,20260512_101812_73_2553_3B,0.11080000000000001,0.1318,0.1568,0.1637,0.1705,0.16595000000000001,0.18235,0.25585,0.2131
Mappatura_2020.8103,Mappatura_2020,03015081,527.0,61,20260512_101812_73_2553_3B,0.0629,0.07390000000000001,0.0884,0.0902,0.09620000000000001,0.0983,0.1226,0.2318,0.4044
Mappatura_2020.8105,Mappatura_2020,03015081,392.9,45,20260512_101812_73_2553_3B,0.0989,0.111,0.1282,0.1308,0.14100000000000001,0.1464,0.1552,0.228,0.2179
Mappatura_2020.8107,Mappatura_2020,03015081,259.6,32,20260512_101812_73_2553_3B,0.11105000000000001,0.1401,0.1524,0.16060000000000002,0.1651,0.17605,0.1779,0.2555,0.1841
Mappatura_2020.8108,Mappatura_2020,03015081,105.6,10,20260512_101812_73_2553_3B,0.12465000000000001,0.1428,0.1651,0.16945000000000002,0.1839,0.1825,0.19165000000000001,0.25515,0.166
Mappatura_2020.8109,Mappatura_2020,03015081,262.4,34,20260512_101812_73_2553_3B,0.11195000000000001,0.12810000000000002,0.1516,0.16025,0.1709,0.1791,0.18955,0.24875,0.1628
Mappatura_2020.8110,Mappatura_2020,03015081,1136.9,120,20260512_101812_73_2553_3B,0.1067,0.12685000000000002,0.15325,0.15990000000000001,0.17855000000000001,0.18175,0.19425,0.25005,0.1582
Mappatura_2020.8112,Mappatura_2020,03015081,167.5,22,20260512_101812_73_2553_3B,0.10865000000000001,0.12295,0.14850000000000002,0.155,0.16540000000000002,0.17320000000000002,0.17930000000000001,0.22755,0.1356
Mappatura_2020.8113,Mappatura_2020,03015081,352.5,43,20260512_101812_73_2553_3B,0.1164,0.13190000000000002,0.1496,0.1568,0.1734,0.16490000000000002,0.1817,0.2253,0.1548
Mappatura_2020.8114,Mappatura_2020,03015081,150.7,16,20260512_101812_73_2553_3B,0.13275,0.14275000000000002,0.16545,0.17395000000000002,0.1883,0.18860000000000002,0.20255,0.251,0.1419
Mappatura_2020.8115,Mappatura_2020,03015081,438.4,49,20260512_101812_73_2553_3B,0.2318,0.2619,0.29250000000000004,0.29510000000000003,0.2897,0.3052,0.2947,0.30410000000000004,-0.0018
Mappatura_2020.8117,Mappatura_2020,03015081,1270.1,142,20260512_101812_73_2553_3B,0.1126,0.12465000000000001,0.14800000000000002,0.15430000000000002,0.1645,0.1658,0.18145,0.2504,0.2033
Mappatura_2020.8118,Mappatura_2020,03015081,210.6,23,20260512_101812_73_2553_3B,0.11040000000000001,0.11810000000000001,0.1348,0.1427,0.15610000000000002,0.1589,0.17270000000000002,0.2162,0.1528
Mappatura_2020.8120,Mappatura_2020,03015081,66.5,7,20260512_101812_73_2553_3B,0.108,0.11180000000000001,0.1306,0.14300000000000002,0.1582,0.15480000000000002,0.1786,0.2349,0.2055
Mappatura_2020.8121,Mappatura_2020,03015081,501.6,60,20260512_101812_73_2553_3B,0.09665,0.10475000000000001,0.1247,0.1296,0.1433,0.14185,0.16140000000000002,0.21785000000000002,0.2113
Mappatura_2020.8126,Mappatura_2020,03015081,28.1,5,20260512_101812_73_2553_3B,0.0816,0.0969,0.11570000000000001,0.12290000000000001,0.12990000000000002,0.1359,0.149,0.2202,0.2367
Mappatura_2020.8131,Mappatura_2020,03015081,46.1,6,20260512_101812_73_2553_3B,0.152,0.19515000000000002,0.2006,0.201,0.1933,0.21985000000000002,0.21315,0.298,0.1509
Mappatura_2020.8133,Mappatura_2020,03015081,1105.0,121,20260512_101812_73_2553_3B,0.13670000000000002,0.1535,0.1695,0.1698,0.1736,0.18150000000000002,0.1864,0.2321,0.1223
Mappatura_2020.8134,Mappatura_2020,03015081,400.6,46,20260512_101812_73_2553_3B,0.0956,0.1071,0.12510000000000002,0.1307,0.138,0.1381,0.15515,0.21730000000000002,0.2228
