gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_blue,sr_green,sr_red,sr_nir,ndvi
Mappature_precedenti.1937,PRAL,03012070,67.2,10,20260330_105818_41_2514_3B,0.15655,0.17420000000000002,0.18895,0.20935,0.0512
Mappature_precedenti.1940,PRAL,03012070,324.3,37,20260330_105818_41_2514_3B,0.2489,0.25880000000000003,0.2728,0.2906,0.0316
Mappature_precedenti.1941,PRAL,03012070,233.7,26,20260330_105818_41_2514_3B,0.09820000000000001,0.10955000000000001,0.11595000000000001,0.19215000000000002,0.2473
Mappature_precedenti.1948,PRAL,03012070,182.5,21,20260330_105818_41_2514_3B,0.078,0.09340000000000001,0.0988,0.2328,0.4041
Mappature_precedenti.1954,PRAL,03012070,547.7,61,20260330_105818_41_2514_3B,0.0945,0.10600000000000001,0.1164,0.1933,0.2483
Mappature_precedenti.1962,PRAL,03012070,62.2,8,20260330_105818_41_2514_3B,0.07265,0.077,0.08415,0.19655,0.4004
Mappature_precedenti.1963,PRAL,03012070,183.4,21,20260330_105818_41_2514_3B,0.0889,0.1032,0.1223,0.1877,0.211
Mappature_precedenti.1964,PRAL,03012070,2026.0,226,20260330_105818_41_2514_3B,0.2564,0.28950000000000004,0.29985,0.32255,0.0365
Mappature_precedenti.1966,PRAL,03012070,69.7,7,20260330_105818_41_2514_3B,0.0829,0.095,0.10830000000000001,0.1965,0.2894
Mappature_precedenti.1967,PRAL,03012070,111.1,13,20260330_105818_41_2514_3B,0.09970000000000001,0.11180000000000001,0.1312,0.19190000000000002,0.1879
Mappature_precedenti.1970,PRAL,03012070,1207.1,133,20260330_105818_41_2514_3B,0.0863,0.10070000000000001,0.11760000000000001,0.19140000000000001,0.2388
Mappature_precedenti.1971,PRAL,03012070,69.5,8,20260330_105818_41_2514_3B,0.10070000000000001,0.10700000000000001,0.12240000000000001,0.187,0.2088
Mappature_precedenti.1985,PRAL,03012070,43.6,5,20260330_105818_41_2514_3B,0.19190000000000002,0.218,0.2149,0.2576,0.0904
Mappature_precedenti.1996,PRAL,03012070,149.4,14,20260330_105818_41_2514_3B,0.06645000000000001,0.08035,0.12575,0.19665000000000002,0.2199
Mappature_precedenti.2002,PRAL,03012070,65.9,6,20260330_105818_41_2514_3B,0.0839,0.09315000000000001,0.10355,0.17965,0.2687
Mappature_precedenti.2013,PRAL,03012070,901.4,101,20260330_105818_41_2514_3B,0.12490000000000001,0.1332,0.14170000000000002,0.16540000000000002,0.0772
Mappature_precedenti.2020,PRAL,03012070,741.1,81,20260330_105818_41_2514_3B,0.096,0.1101,0.1265,0.17650000000000002,0.165
Mappature_precedenti.2029,PRAL,03012070,64.2,8,20260330_105818_41_2514_3B,0.11335,0.1322,0.15285,0.226,0.1931
Mappature_precedenti.2031,PRAL,03012070,347.4,39,20260330_105818_41_2514_3B,0.11760000000000001,0.12840000000000001,0.14250000000000002,0.22760000000000002,0.2299
Mappature_precedenti.2034,PRAL,03012070,87.9,10,20260330_105818_41_2514_3B,0.18195,0.18675,0.18605000000000002,0.27095,0.1858
Mappature_precedenti.2036,PRAL,03012070,96.6,11,20260330_105818_41_2514_3B,0.0648,0.07440000000000001,0.075,0.1602,0.3622
Mappature_precedenti.2038,PRAL,03012070,189.4,19,20260330_105818_41_2514_3B,0.2296,0.234,0.24580000000000002,0.2519,0.0123
Mappature_precedenti.2041,PRAL,03012070,216.4,23,20260330_105818_41_2514_3B,0.099,0.10400000000000001,0.11130000000000001,0.1564,0.1685
Mappature_precedenti.2044,PRAL,03012070,42.2,5,20260330_105818_41_2514_3B,0.0717,0.0848,0.09280000000000001,0.166,0.2828
Mappature_precedenti.2051,PRAL,03012070,73.4,8,20260330_105818_41_2514_3B,0.0897,0.1066,0.11435000000000001,0.2195,0.315
Mappature_precedenti.2054,PRAL,03012070,94.5,9,20260330_105818_41_2514_3B,0.24350000000000002,0.2389,0.2559,0.2753,0.0365
Mappature_precedenti.2055,PRAL,03012070,246.4,25,20260330_105818_41_2514_3B,0.1126,0.1187,0.1322,0.2039,0.2133
Mappature_precedenti.2056,PRAL,03012070,115.4,13,20260330_105818_41_2514_3B,0.0966,0.11760000000000001,0.13340000000000002,0.22460000000000002,0.2547
Mappature_precedenti.2057,PRAL,03012070,323.9,37,20260330_105818_41_2514_3B,0.2066,0.2071,0.2281,0.255,0.0557
Mappature_precedenti.2061,PRAL,03012070,55.4,6,20260330_105818_41_2514_3B,0.10695,0.1203,0.13725,0.1849,0.1479
Mappature_precedenti.2070,PRAL,03012070,644.4,70,20260330_105818_41_2514_3B,0.08595,0.0961,0.1009,0.17605,0.2713
Mappature_precedenti.2071,PRAL,03012070,549.6,61,20260330_105818_41_2514_3B,0.1312,0.1529,0.15760000000000002,0.2441,0.2153
Mappature_precedenti.2073,PRAL,03012070,71.5,8,20260330_105818_41_2514_3B,0.2325,0.2288,0.2449,0.28505,0.0758
Mappature_precedenti.2077,PRAL,03012070,49.0,6,20260330_105818_41_2514_3B,0.07645,0.09035,0.09635,0.16835,0.272
Mappature_precedenti.2078,PRAL,03012070,561.3,63,20260330_105818_41_2514_3B,0.1048,0.1216,0.131,0.2204,0.2544
Mappature_precedenti.2079,PRAL,03012070,70.1,7,20260330_105818_41_2514_3B,0.2021,0.2029,0.21350000000000002,0.2489,0.0766
Mappature_precedenti.2084,PRAL,03012070,111.6,13,20260330_105818_41_2514_3B,0.0872,0.09720000000000001,0.1052,0.2008,0.3124
Mappature_precedenti.2085,PRAL,03012070,83.7,9,20260330_105818_41_2514_3B,0.0941,0.1044,0.11040000000000001,0.17830000000000001,0.2352
Mappature_precedenti.2087,PRAL,03012070,177.2,21,20260330_105818_41_2514_3B,0.09530000000000001,0.1061,0.11570000000000001,0.2343,0.3389
Mappature_precedenti.2088,PRAL,03012070,224.6,26,20260330_105818_41_2514_3B,0.10035000000000001,0.1153,0.12505,0.21680000000000002,0.2684
Mappature_precedenti.2090,PRAL,03012070,81.7,8,20260330_105818_41_2514_3B,0.15955,0.1714,0.18745,0.20370000000000002,0.0415
Mappature_precedenti.2093,PRAL,03012070,147.9,18,20260330_105818_41_2514_3B,0.2265,0.21730000000000002,0.23785,0.23915,0.0027
Mappature_precedenti.2097,PRAL,03012070,173.5,20,20260330_105818_41_2514_3B,0.0951,0.10550000000000001,0.11365,0.1973,0.269
Mappature_precedenti.2100,PRAL,03012070,607.4,68,20260330_105818_41_2514_3B,0.16475,0.18005000000000002,0.19935,0.232,0.0757
Mappature_precedenti.2101,PRAL,03012070,58.5,7,20260330_105818_41_2514_3B,0.1082,0.1154,0.1258,0.1593,0.1175
Mappature_precedenti.2108,PRAL,03012070,123.4,15,20260330_105818_41_2514_3B,0.09040000000000001,0.10450000000000001,0.1187,0.1942,0.2413
Mappature_precedenti.2109,PRAL,03012070,94.0,12,20260330_105818_41_2514_3B,0.09995000000000001,0.10595,0.12215000000000001,0.16915,0.1613
Mappature_precedenti.2112,PRAL,03012070,59.3,8,20260330_105818_41_2514_3B,0.08285000000000001,0.0949,0.0969,0.18355000000000002,0.309
Mappature_precedenti.2113,PRAL,03012070,51.4,7,20260330_105818_41_2514_3B,0.2015,0.20550000000000002,0.21710000000000002,0.24550000000000002,0.0614
Mappature_precedenti.2114,PRAL,03012070,80.0,9,20260330_105818_41_2514_3B,0.10210000000000001,0.1119,0.1346,0.2109,0.2208
Mappature_precedenti.2117,PRAL,03012070,67.8,8,20260330_105818_41_2514_3B,0.19315000000000002,0.19255,0.22415000000000002,0.24200000000000002,0.0383
Mappature_precedenti.2121,PRAL,03012070,310.1,35,20260330_105818_41_2514_3B,0.1115,0.12430000000000001,0.13970000000000002,0.2187,0.2204
Mappature_precedenti.2133,PRAL,03012070,40.8,6,20260330_105818_41_2514_3B,0.21825,0.2154,0.22835,0.24605000000000002,0.0373
Mappature_precedenti.2137,PRAL,03012070,205.9,22,20260330_105818_41_2514_3B,0.22855,0.25595,0.25375000000000003,0.26555,0.0227
Mappature_precedenti.2141,PRAL,03012070,99.8,10,20260330_105818_41_2514_3B,0.20570000000000002,0.21355000000000002,0.22535000000000002,0.22890000000000002,0.0078
Mappature_precedenti.2144,PRAL,03012070,59.3,7,20260330_105818_41_2514_3B,0.1875,0.19690000000000002,0.2119,0.2461,0.0747
Mappature_precedenti.2145,PRAL,03012070,57.8,8,20260330_105818_41_2514_3B,0.17075,0.17275000000000001,0.1884,0.22540000000000002,0.0894
Mappature_precedenti.2147,PRAL,03012070,352.5,40,20260330_105818_41_2514_3B,0.21910000000000002,0.22705,0.23650000000000002,0.2785,0.0816
Mappature_precedenti.2152,PRAL,03012070,376.5,38,20260330_105818_41_2514_3B,0.0988,0.111,0.12380000000000001,0.1764,0.1752
Mappature_precedenti.2153,PRAL,03012070,630.9,70,20260330_105818_41_2514_3B,0.0772,0.0876,0.10105,0.1462,0.1826
Mappature_precedenti.2157,PRAL,03012070,420.9,50,20260330_105818_41_2514_3B,0.12965000000000002,0.14555,0.15785000000000002,0.2544,0.2342
Mappature_precedenti.2162,PRAL,03012070,86.8,9,20260330_105818_41_2514_3B,0.07730000000000001,0.08940000000000001,0.0999,0.1779,0.2808
Mappature_precedenti.2164,PRAL,03012070,91.9,10,20260330_105818_41_2514_3B,0.12305,0.12860000000000002,0.14225000000000002,0.2048,0.1802
Mappature_precedenti.2167,PRAL,03012070,154.5,18,20260330_105818_41_2514_3B,0.09875,0.10790000000000001,0.12090000000000001,0.18135,0.2
Mappature_precedenti.2174,PRAL,03012070,108.7,13,20260330_105818_41_2514_3B,0.0881,0.0988,0.10990000000000001,0.17020000000000002,0.2153
Mappature_precedenti.2176,PRAL,03012070,64.0,6,20260330_105818_41_2514_3B,0.08245000000000001,0.0969,0.1111,0.18555000000000002,0.251
Mappature_precedenti.2183,PRAL,03012070,383.5,44,20260330_105818_41_2514_3B,0.11475,0.12635000000000002,0.13935,0.22870000000000001,0.2428
Mappature_precedenti.2186,PRAL,03012070,51.8,6,20260330_105818_41_2514_3B,0.07565000000000001,0.0978,0.09905,0.1912,0.3175
Mappature_precedenti.2196,PRAL,03012070,63.3,7,20260330_105818_41_2514_3B,0.0956,0.11080000000000001,0.11760000000000001,0.22160000000000002,0.3066
Mappature_precedenti.2197,PRAL,03012070,140.7,17,20260330_105818_41_2514_3B,0.0695,0.08170000000000001,0.0854,0.1963,0.3937
Mappature_precedenti.2199,PRAL,03012070,61.6,7,20260330_105818_41_2514_3B,0.07880000000000001,0.0864,0.0961,0.1693,0.2758
Mappature_precedenti.2203,PRAL,03012070,64.7,7,20260330_105818_41_2514_3B,0.23120000000000002,0.24710000000000001,0.2617,0.2823,0.0379
Mappature_precedenti.2204,PRAL,03012070,51.4,6,20260330_105818_41_2514_3B,0.1443,0.1582,0.1816,0.21605000000000002,0.0866
Mappature_precedenti.2207,PRAL,03012070,116.0,12,20260330_105818_41_2514_3B,0.1037,0.11510000000000001,0.12495,0.1676,0.1458
Mappature_precedenti.2210,PRAL,03012070,197.3,21,20260330_105818_41_2514_3B,0.257,0.27090000000000003,0.2863,0.3008,0.0247
Mappature_precedenti.2212,PRAL,03012070,248.7,29,20260330_105818_41_2514_3B,0.08460000000000001,0.0985,0.1044,0.22290000000000001,0.3621
Mappature_precedenti.2214,PRAL,03012070,297.7,31,20260330_105818_41_2514_3B,0.19240000000000002,0.19540000000000002,0.22030000000000002,0.257,0.0769
Mappature_precedenti.2215,PRAL,03012070,609.9,68,20260330_105818_41_2514_3B,0.128,0.1504,0.16920000000000002,0.22705,0.146
Mappature_precedenti.2216,PRAL,03012070,294.3,33,20260330_105818_41_2514_3B,0.3259,0.3527,0.365,0.3645,-0.0007
Mappature_precedenti.2223,PRAL,03012070,164.4,18,20260330_105818_41_2514_3B,0.12415000000000001,0.14125000000000001,0.15105000000000002,0.2414,0.2302
Mappature_precedenti.2225,PRAL,03012070,49.1,6,20260330_105818_41_2514_3B,0.101,0.11545000000000001,0.12545,0.21960000000000002,0.2729
Mappature_precedenti.2226,PRAL,03012070,290.2,33,20260330_105818_41_2514_3B,0.099,0.1153,0.12300000000000001,0.2359,0.3146
Mappature_precedenti.2231,PRAL,03012070,46.8,5,20260330_105818_41_2514_3B,0.09920000000000001,0.10600000000000001,0.1188,0.1933,0.2387
Mappature_precedenti.2232,PRAL,03012070,595.4,66,20260330_105818_41_2514_3B,0.07945,0.09165000000000001,0.09820000000000001,0.2167,0.3763
Mappature_precedenti.2233,PRAL,03012070,283.7,32,20260330_105818_41_2514_3B,0.22815000000000002,0.24325000000000002,0.25730000000000003,0.26085,0.0069
Mappature_precedenti.2235,PRAL,03012070,212.7,22,20260330_105818_41_2514_3B,0.2404,0.25555,0.27140000000000003,0.2883,0.0302
Mappature_precedenti.2237,PRAL,03012070,71.4,8,20260330_105818_41_2514_3B,0.09920000000000001,0.11735000000000001,0.12845,0.21505000000000002,0.2521
Mappature_precedenti.2238,PRAL,03012070,1159.2,130,20260330_105818_41_2514_3B,0.12265000000000001,0.14065,0.1552,0.21760000000000002,0.1674
Mappature_precedenti.2243,PRAL,03012070,115.4,11,20260330_105818_41_2514_3B,0.10490000000000001,0.11280000000000001,0.1218,0.2899,0.4083
Mappature_precedenti.2245,PRAL,03012070,4408.1,488,20260330_105818_41_2514_3B,0.10545,0.1139,0.12050000000000001,0.2071,0.2643
Mappature_precedenti.2247,PRAL,03012070,299.8,33,20260330_105818_41_2514_3B,0.20950000000000002,0.22110000000000002,0.24450000000000002,0.2544,0.0198
Mappature_precedenti.2251,PRAL,03012070,509.9,58,20260330_105818_41_2514_3B,0.27935,0.30215000000000003,0.31365000000000004,0.33135000000000003,0.0274
Mappature_precedenti.2253,PRAL,03012070,47.1,6,20260330_105818_41_2514_3B,0.12295,0.1346,0.15825,0.24700000000000003,0.219
Mappature_precedenti.2255,PRAL,03012070,53.6,7,20260330_105818_41_2514_3B,0.24600000000000002,0.26130000000000003,0.2775,0.2846,0.0126
Mappature_precedenti.2256,PRAL,03012070,265.0,29,20260330_105818_41_2514_3B,0.111,0.1343,0.13970000000000002,0.1976,0.1717
Mappature_precedenti.2257,PRAL,03012070,637.7,72,20260330_105818_41_2514_3B,0.1148,0.1307,0.14505,0.21455000000000002,0.1933
Mappature_precedenti.2258,PRAL,03012070,77.0,8,20260330_105818_41_2514_3B,0.06915,0.08485000000000001,0.1226,0.225,0.2946
Mappature_precedenti.2259,PRAL,03012070,79.4,9,20260330_105818_41_2514_3B,0.2363,0.23140000000000002,0.25220000000000004,0.2582,0.0118
Mappature_precedenti.2264,PRAL,03012070,48.1,5,20260330_105818_41_2514_3B,0.08410000000000001,0.0878,0.0896,0.1683,0.3052
Mappature_precedenti.2266,PRAL,03012070,62.7,8,20260330_105818_41_2514_3B,0.19920000000000002,0.2167,0.22360000000000002,0.27125,0.0963
Mappature_precedenti.2268,PRAL,03012070,81.2,10,20260330_105818_41_2514_3B,0.2412,0.2416,0.26245,0.29485,0.0581
Mappature_precedenti.2271,PRAL,03012070,125.4,15,20260330_105818_41_2514_3B,0.1269,0.14350000000000002,0.1645,0.2444,0.1954
Mappature_precedenti.2272,PRAL,03012070,107.9,11,20260330_105818_41_2514_3B,0.0709,0.0823,0.085,0.2089,0.4216
Mappature_precedenti.2274,PRAL,03012070,1249.2,139,20260330_105818_41_2514_3B,0.1327,0.151,0.1676,0.22590000000000002,0.1482
Mappature_precedenti.2275,PRAL,03012070,858.9,95,20260330_105818_41_2514_3B,0.1004,0.11180000000000001,0.1231,0.1976,0.2323
Mappature_precedenti.2278,PRAL,03012070,170.9,18,20260330_105818_41_2514_3B,0.13015000000000002,0.14725000000000002,0.164,0.22740000000000002,0.162
Mappature_precedenti.2346,PRAL,03012078,48.5,6,20260330_105818_41_2514_3B,0.09275,0.10385000000000001,0.11525,0.19875,0.2659
Mappature_precedenti.2347,PRAL,03012078,195.5,21,20260330_105818_41_2514_3B,0.0956,0.10830000000000001,0.1163,0.21580000000000002,0.2996
Mappature_precedenti.2355,PRAL,03012078,125.0,13,20260330_105818_41_2514_3B,0.057800000000000004,0.0683,0.1148,0.2,0.2706
Mappature_precedenti.2359,PRAL,03012078,534.0,26,20260330_105818_41_2514_3B,0.21505000000000002,0.2412,0.25525000000000003,0.2909,0.0653
Mappature_precedenti.2362,PRAL,03012078,43.7,5,20260330_105818_41_2514_3B,0.065,0.0692,0.1282,0.1883,0.1899
Mappature_precedenti.2366,PRAL,03012078,164.0,16,20260330_105818_41_2514_3B,0.08245000000000001,0.0922,0.1042,0.17170000000000002,0.2447
Mappature_precedenti.2379,PRAL,03012078,500.6,5,20260330_105818_41_2514_3B,0.1827,0.25070000000000003,0.24300000000000002,0.2787,0.0684
Mappature_precedenti.2387,PRAL,03012078,335.8,37,20260330_105818_41_2514_3B,0.2832,0.34590000000000004,0.38980000000000004,0.5391,0.1607
Mappature_precedenti.2398,PRAL,03012078,3144.0,349,20260330_105818_41_2514_3B,0.17070000000000002,0.18960000000000002,0.2121,0.304,0.1781
Mappature_precedenti.2401,PRAL,03012078,2349.5,261,20260330_105818_41_2514_3B,0.1188,0.1328,0.15130000000000002,0.2003,0.1394
Mappature_precedenti.2404,PRAL,03012078,406.7,46,20260330_105818_41_2514_3B,0.10200000000000001,0.114,0.12385,0.2101,0.2583
Mappature_precedenti.2410,PRAL,03012042,129.7,15,20260330_105818_41_2514_3B,0.08510000000000001,0.0951,0.10550000000000001,0.1537,0.186
Mappature_precedenti.2429,PRAL,03012042,54.4,6,20260330_105818_41_2514_3B,0.22505,0.24625000000000002,0.26375000000000004,0.27645000000000003,0.0235
Mappature_precedenti.2530,PRAL,03012042,382.0,41,20260330_105818_41_2514_3B,0.10450000000000001,0.11510000000000001,0.1321,0.1824,0.1599
Mappature_precedenti.2548,PRAL,03012042,398.9,45,20260330_105818_41_2514_3B,0.24050000000000002,0.2718,0.28750000000000003,0.2844,-0.0054
Mappature_precedenti.2589,PRAL,03012042,223.5,24,20260330_105818_41_2514_3B,0.1245,0.1459,0.16555,0.20685,0.1109
Mappature_precedenti.2620,PRAL,03012042,134.3,15,20260330_105818_41_2514_3B,0.1169,0.139,0.1621,0.18460000000000001,0.0649
Mappature_precedenti.2920,PRAL,03012122,1620.2,180,20260330_105818_41_2514_3B,0.16665000000000002,0.18775,0.2034,0.26615,0.1336
Mappature_precedenti.2923,PRAL,03012122,222.2,25,20260330_105818_41_2514_3B,0.1535,0.1743,0.1819,0.2283,0.1131
Mappature_precedenti.2930,PRAL,03012122,214.8,24,20260330_105818_41_2514_3B,0.08315,0.0978,0.1071,0.1706,0.2287
Mappature_precedenti.2932,PRAL,03012122,801.6,91,20260330_105818_41_2514_3B,0.3063,0.34750000000000003,0.36510000000000004,0.38980000000000004,0.0327
Mappature_precedenti.2934,PRAL,03012122,88.2,10,20260330_105818_41_2514_3B,0.2446,0.25595,0.26480000000000004,0.3478,0.1355
Mappature_precedenti.2937,PRAL,03012122,284.3,32,20260330_105818_41_2514_3B,0.1188,0.1396,0.15475,0.21865,0.1711
Mappature_precedenti.2938,PRAL,03012122,75.3,9,20260330_105818_41_2514_3B,0.0892,0.09960000000000001,0.1097,0.20750000000000002,0.3083
Mappature_precedenti.2940,PRAL,03012122,39.3,5,20260330_105818_41_2514_3B,0.0787,0.0908,0.09670000000000001,0.1928,0.332
Mappature_precedenti.2942,PRAL,03012122,3118.3,347,20260330_105818_41_2514_3B,0.0767,0.09340000000000001,0.093,0.1865,0.3345
Mappature_precedenti.2943,PRAL,03012122,957.1,109,20260330_105818_41_2514_3B,0.321,0.34990000000000004,0.3783,0.39940000000000003,0.0271
Mappature_precedenti.2944,PRAL,03012122,180.7,21,20260330_105818_41_2514_3B,0.1018,0.11130000000000001,0.1288,0.20020000000000002,0.217
Mappature_precedenti.2947,PRAL,03012122,468.2,53,20260330_105818_41_2514_3B,0.0785,0.08420000000000001,0.09620000000000001,0.1558,0.2365
Mappature_precedenti.2948,PRAL,03012122,267.6,30,20260330_105818_41_2514_3B,0.12615,0.1338,0.1537,0.22130000000000002,0.1803
Mappature_precedenti.2949,PRAL,03012122,597.9,69,20260330_105818_41_2514_3B,0.1061,0.1102,0.12340000000000001,0.15430000000000002,0.1113
Mappature_precedenti.2951,PRAL,03012122,129.6,14,20260330_105818_41_2514_3B,0.22060000000000002,0.2513,0.25495,0.30460000000000004,0.0887
Mappature_precedenti.2954,PRAL,03012122,174.7,19,20260330_105818_41_2514_3B,0.0829,0.0932,0.1003,0.1767,0.2758
Mappature_precedenti.2960,PRAL,03012122,3133.4,348,20260330_105818_41_2514_3B,0.1585,0.16995000000000002,0.18460000000000001,0.22030000000000002,0.0882
Mappature_precedenti.2961,PRAL,03012122,881.8,97,20260330_105818_41_2514_3B,0.1282,0.1368,0.1656,0.1773,0.0341
Mappature_precedenti.2966,PRAL,03012122,411.2,48,20260330_105818_41_2514_3B,0.29285,0.30505,0.34900000000000003,0.34435,-0.0067
Mappature_precedenti.2968,PRAL,03012122,110.4,15,20260330_105818_41_2514_3B,0.0684,0.08370000000000001,0.0821,0.1864,0.3885
Mappature_precedenti.2969,PRAL,03012122,67.7,9,20260330_105818_41_2514_3B,0.10790000000000001,0.1298,0.14350000000000002,0.21880000000000002,0.2078
Mappature_precedenti.2973,PRAL,03012122,193.9,22,20260330_105818_41_2514_3B,0.12745,0.15745,0.16845000000000002,0.29760000000000003,0.2771
Mappature_precedenti.2977,PRAL,03012122,73.0,8,20260330_105818_41_2514_3B,0.08905,0.10200000000000001,0.10895,0.21960000000000002,0.3368
Mappature_precedenti.2980,PRAL,03012122,402.4,46,20260330_105818_41_2514_3B,0.30025,0.35305000000000003,0.35895,0.35645000000000004,-0.0035
Mappature_precedenti.2981,PRAL,03012122,261.5,41,20260330_105818_41_2514_3B,0.1447,0.1632,0.1874,0.2788,0.1961
Mappature_precedenti.2987,PRAL,03012122,76.1,9,20260330_105818_41_2514_3B,0.1091,0.13290000000000002,0.1398,0.21050000000000002,0.2018
Mappature_precedenti.2988,PRAL,03012122,222.6,24,20260330_105818_41_2514_3B,0.0585,0.06545000000000001,0.1037,0.1462,0.1701
Mappature_precedenti.2990,PRAL,03012122,361.7,40,20260330_105818_41_2514_3B,0.09535,0.10425000000000001,0.1106,0.19745000000000001,0.2819
Mappature_precedenti.2991,PRAL,03012122,117.3,14,20260330_105818_41_2514_3B,0.0979,0.11615,0.12430000000000001,0.2078,0.2514
Mappature_precedenti.2992,PRAL,03012122,861.3,99,20260330_105818_41_2514_3B,0.07590000000000001,0.0912,0.1028,0.16540000000000002,0.2334
Mappature_precedenti.2993,PRAL,03012122,383.0,43,20260330_105818_41_2514_3B,0.1163,0.12760000000000002,0.14850000000000002,0.23500000000000001,0.2256
Mappature_precedenti.2997,PRAL,03012122,171.7,20,20260330_105818_41_2514_3B,0.0785,0.08865,0.09595000000000001,0.17370000000000002,0.2883
Mappature_precedenti.3002,PRAL,03012122,1428.9,161,20260330_105818_41_2514_3B,0.10830000000000001,0.1082,0.129,0.1383,0.0348
Mappature_precedenti.3005,PRAL,03012122,631.5,69,20260330_105818_41_2514_3B,0.0758,0.0801,0.0922,0.13720000000000002,0.1962
Mappature_precedenti.3006,PRAL,03012122,2121.5,235,20260330_105818_41_2514_3B,0.1051,0.1247,0.1332,0.20070000000000002,0.2022
Mappature_precedenti.3007,PRAL,03012122,391.9,44,20260330_105818_41_2514_3B,0.25805,0.2469,0.26745,0.2615,-0.0112
Mappature_precedenti.3010,PRAL,03012122,216.2,26,20260330_105818_41_2514_3B,0.0848,0.10135000000000001,0.10505,0.19485000000000002,0.2994
Mappature_precedenti.3012,PRAL,03012122,81.6,8,20260330_105818_41_2514_3B,0.08785,0.09865,0.1061,0.17805,0.2532
Mappature_precedenti.3796,PRAL,03012032,160.9,13,20260330_105818_41_2514_3B,0.1047,0.11750000000000001,0.1348,0.2079,0.2133
Mappature_precedenti.3797,PRAL,03012032,174.0,18,20260330_105818_41_2514_3B,0.1057,0.1135,0.12425,0.21835000000000002,0.2747
Mappature_precedenti.3799,PRAL,03012032,1464.4,163,20260330_105818_41_2514_3B,0.1028,0.1158,0.1263,0.2081,0.2446
Mappature_precedenti.3800,PRAL,03012032,2142.4,241,20260330_105818_41_2514_3B,0.15180000000000002,0.1675,0.1867,0.274,0.1895
Mappature_precedenti.3801,PRAL,03012032,74.4,9,20260330_105818_41_2514_3B,0.10790000000000001,0.1187,0.1323,0.2506,0.309
Mappature_precedenti.3802,PRAL,03012032,51.4,6,20260330_105818_41_2514_3B,0.10075,0.10645,0.12050000000000001,0.20655,0.2631
Mappature_precedenti.3803,PRAL,03012032,207.1,23,20260330_105818_41_2514_3B,0.1057,0.12300000000000001,0.1305,0.2187,0.2526
Mappature_precedenti.3807,PRAL,03012032,95.3,9,20260330_105818_41_2514_3B,0.2262,0.21880000000000002,0.233,0.28040000000000004,0.0923
Mappature_precedenti.3808,PRAL,03012032,131.1,14,20260330_105818_41_2514_3B,0.08135,0.0961,0.10335000000000001,0.19325,0.3031
Mappature_precedenti.3809,PRAL,03012032,1592.4,177,20260330_105818_41_2514_3B,0.1358,0.15480000000000002,0.16490000000000002,0.25320000000000004,0.2112
Mappature_precedenti.3811,PRAL,03012032,36.5,5,20260330_105818_41_2514_3B,0.1809,0.18580000000000002,0.198,0.2632,0.1414
Mappature_precedenti.3812,PRAL,03012032,145.9,15,20260330_105818_41_2514_3B,0.2612,0.2788,0.29450000000000004,0.3065,0.02
Mappature_precedenti.3813,PRAL,03012032,60.9,7,20260330_105818_41_2514_3B,0.12660000000000002,0.1345,0.1472,0.2343,0.2283
Mappature_precedenti.3814,PRAL,03012032,593.8,66,20260330_105818_41_2514_3B,0.1317,0.1549,0.16785,0.2419,0.1807
Mappature_precedenti.3817,PRAL,03012032,582.9,65,20260330_105818_41_2514_3B,0.1102,0.12990000000000002,0.14700000000000002,0.21930000000000002,0.1974
Mappature_precedenti.3818,PRAL,03012032,128.3,15,20260330_105818_41_2514_3B,0.09630000000000001,0.1072,0.11750000000000001,0.1908,0.2378
Mappature_precedenti.3820,PRAL,03012032,61.7,7,20260330_105818_41_2514_3B,0.1998,0.1968,0.21200000000000002,0.2492,0.0807
Mappature_precedenti.3822,PRAL,03012032,179.2,19,20260330_105818_41_2514_3B,0.23800000000000002,0.24130000000000001,0.26130000000000003,0.2629,0.0031
Mappature_precedenti.3827,PRAL,03012032,973.2,107,20260330_105818_41_2514_3B,0.08460000000000001,0.0984,0.10880000000000001,0.1983,0.2914
Mappature_precedenti.3828,PRAL,03012032,100.9,11,20260330_105818_41_2514_3B,0.1854,0.201,0.21100000000000002,0.2529,0.0903
Mappature_precedenti.3836,PRAL,03012032,391.7,42,20260330_105818_41_2514_3B,0.1023,0.1115,0.12685000000000002,0.20815,0.2427
Mappature_precedenti.3837,PRAL,03012032,191.7,23,20260330_105818_41_2514_3B,0.14020000000000002,0.155,0.17120000000000002,0.23800000000000002,0.1632
Mappature_precedenti.3839,PRAL,03012032,61.0,5,20260330_105818_41_2514_3B,0.079,0.101,0.17220000000000002,0.2121,0.1038
Mappature_precedenti.3840,PRAL,03012032,50.5,5,20260330_105818_41_2514_3B,0.1675,0.17650000000000002,0.20370000000000002,0.2621,0.1254
Mappature_precedenti.3849,PRAL,03012032,50.6,6,20260330_105818_41_2514_3B,0.11315,0.12510000000000002,0.1427,0.2154,0.203
Mappature_precedenti.3850,PRAL,03012032,77.8,9,20260330_105818_41_2514_3B,0.09570000000000001,0.1085,0.1232,0.1872,0.2062
Mappature_precedenti.3857,PRAL,03012032,258.6,34,20260330_105818_41_2514_3B,0.11815,0.1401,0.1557,0.25105,0.2344
Mappature_precedenti.3859,PRAL,03012032,2596.3,289,20260330_105818_41_2514_3B,0.1252,0.1441,0.15510000000000002,0.21630000000000002,0.1648
