wavelength_nm,Chrysotile HS323.1B,Chrysotile coarse fib,Chrysotile fine fib,Tremolite,Actinolite,Antigorite,Concrete (road),Brick red (terracotta),Asphalt tar roof,Asphalt shingle grey,Fiberglass roofing white,Galvanized metal roof,AC roof new,AC roof moderate,AC roof weathered
518.0,0.89717,0.50188,0.14534,0.74998,0.23450,0.21259,0.26434,0.06102,0.02534,0.09964,0.84105,0.09057,0.32763,0.42255,0.51747
519.0,0.89741,0.50247,0.14557,0.75053,0.23457,0.21236,0.26506,0.06117,0.02533,0.09983,0.84112,0.09051,0.32830,0.42315,0.51800
520.0,0.89767,0.50301,0.14579,0.75102,0.23475,0.21208,0.26578,0.06131,0.02532,0.10002,0.84119,0.09044,0.32897,0.42375,0.51854
521.0,0.89791,0.50351,0.14601,0.75134,0.23478,0.21177,0.26650,0.06147,0.02532,0.10021,0.84128,0.09038,0.32964,0.42435,0.51906
522.0,0.89806,0.50398,0.14622,0.75154,0.23469,0.21140,0.26721,0.06163,0.02532,0.10038,0.84137,0.09032,0.33030,0.42492,0.51955
523.0,0.89827,0.50442,0.14642,0.75167,0.23470,0.21102,0.26793,0.06179,0.02532,0.10055,0.84144,0.09026,0.33096,0.42551,0.52007
524.0,0.89852,0.50484,0.14662,0.75199,0.23466,0.21061,0.26864,0.06197,0.02532,0.10071,0.84149,0.09021,0.33163,0.42611,0.52059
525.0,0.89876,0.50523,0.14682,0.75247,0.23454,0.21017,0.26936,0.06215,0.02532,0.10085,0.84151,0.09016,0.33230,0.42671,0.52112
526.0,0.89897,0.50561,0.14702,0.75294,0.23441,0.20975,0.27007,0.06233,0.02532,0.10098,0.84152,0.09011,0.33296,0.42730,0.52163
527.0,0.89915,0.50598,0.14722,0.75346,0.23432,0.20935,0.27078,0.06252,0.02532,0.10110,0.84153,0.09007,0.33362,0.42787,0.52213
528.0,0.89933,0.50633,0.14741,0.75385,0.23421,0.20895,0.27149,0.06271,0.02531,0.10121,0.84155,0.09002,0.33428,0.42845,0.52263
529.0,0.89957,0.50667,0.14759,0.75409,0.23406,0.20857,0.27220,0.06292,0.02531,0.10130,0.84158,0.08997,0.33494,0.42904,0.52315
530.0,0.89982,0.50700,0.14778,0.75422,0.23389,0.20824,0.27291,0.06313,0.02531,0.10139,0.84160,0.08991,0.33560,0.42963,0.52367
531.0,0.90008,0.50731,0.14796,0.75447,0.23375,0.20795,0.27361,0.06336,0.02530,0.10147,0.84161,0.08986,0.33625,0.43023,0.52420
532.0,0.90033,0.50762,0.14815,0.75489,0.23363,0.20767,0.27431,0.06360,0.02530,0.10153,0.84164,0.08980,0.33691,0.43081,0.52472
533.0,0.90055,0.50793,0.14833,0.75536,0.23349,0.20739,0.27501,0.06386,0.02529,0.10158,0.84166,0.08974,0.33756,0.43139,0.52522
534.0,0.90075,0.50823,0.14852,0.75579,0.23343,0.20714,0.27571,0.06413,0.02528,0.10162,0.84169,0.08967,0.33821,0.43197,0.52572
535.0,0.90094,0.50853,0.14870,0.75606,0.23333,0.20691,0.27640,0.06441,0.02528,0.10165,0.84171,0.08961,0.33885,0.43254,0.52622
536.0,0.90112,0.50882,0.14888,0.75623,0.23313,0.20668,0.27708,0.06470,0.02527,0.10167,0.84170,0.08954,0.33949,0.43309,0.52670
537.0,0.90133,0.50911,0.14905,0.75634,0.23309,0.20647,0.27776,0.06502,0.02527,0.10169,0.84167,0.08947,0.34012,0.43365,0.52719
538.0,0.90152,0.50940,0.14923,0.75656,0.23294,0.20626,0.27843,0.06534,0.02527,0.10170,0.84164,0.08941,0.34074,0.43420,0.52766
539.0,0.90167,0.50967,0.14941,0.75692,0.23268,0.20606,0.27910,0.06569,0.02526,0.10170,0.84160,0.08935,0.34136,0.43474,0.52813
540.0,0.90181,0.50994,0.14959,0.75736,0.23250,0.20586,0.27977,0.06606,0.02526,0.10170,0.84156,0.08929,0.34197,0.43528,0.52859
541.0,0.90193,0.51019,0.14976,0.75777,0.23230,0.20569,0.28043,0.06644,0.02526,0.10169,0.84153,0.08922,0.34258,0.43581,0.52903
542.0,0.90207,0.51042,0.14993,0.75806,0.23207,0.20550,0.28109,0.06685,0.02526,0.10167,0.84149,0.08916,0.34319,0.43634,0.52949
543.0,0.90224,0.51065,0.15010,0.75828,0.23184,0.20529,0.28174,0.06729,0.02526,0.10165,0.84144,0.08910,0.34379,0.43687,0.52994
544.0,0.90241,0.51086,0.15026,0.75850,0.23163,0.20508,0.28239,0.06775,0.02526,0.10163,0.84138,0.08903,0.34439,0.43739,0.53040
545.0,0.90257,0.51106,0.15041,0.75875,0.23136,0.20483,0.28304,0.06824,0.02525,0.10160,0.84131,0.08897,0.34499,0.43792,0.53085
546.0,0.90271,0.51124,0.15056,0.75904,0.23105,0.20457,0.28368,0.06877,0.02525,0.10157,0.84122,0.08891,0.34559,0.43844,0.53130
547.0,0.90283,0.51141,0.15071,0.75945,0.23073,0.20430,0.28433,0.06934,0.02525,0.10153,0.84113,0.08884,0.34618,0.43895,0.53173
548.0,0.90294,0.51155,0.15086,0.75996,0.23045,0.20400,0.28497,0.06994,0.02524,0.10148,0.84103,0.08877,0.34676,0.43946,0.53216
549.0,0.90306,0.51168,0.15101,0.76045,0.23019,0.20369,0.28560,0.07057,0.02524,0.10143,0.84094,0.08869,0.34735,0.43997,0.53259
550.0,0.90320,0.51179,0.15115,0.76084,0.22993,0.20338,0.28623,0.07125,0.02523,0.10138,0.84084,0.08862,0.34793,0.44047,0.53302
551.0,0.90337,0.51188,0.15129,0.76112,0.22972,0.20307,0.28685,0.07197,0.02523,0.10132,0.84073,0.08854,0.34850,0.44098,0.53346
552.0,0.90355,0.51194,0.15143,0.76139,0.22950,0.20273,0.28746,0.07273,0.02523,0.10127,0.84061,0.08847,0.34907,0.44148,0.53389
553.0,0.90371,0.51200,0.15156,0.76173,0.22925,0.20239,0.28807,0.07355,0.02522,0.10121,0.84048,0.08839,0.34963,0.44198,0.53433
554.0,0.90387,0.51203,0.15169,0.76216,0.22911,0.20205,0.28868,0.07441,0.02522,0.10115,0.84035,0.08832,0.35020,0.44247,0.53475
555.0,0.90403,0.51204,0.15181,0.76268,0.22890,0.20172,0.28928,0.07533,0.02521,0.10108,0.84022,0.08824,0.35076,0.44297,0.53518
556.0,0.90418,0.51202,0.15194,0.76316,0.22861,0.20137,0.28989,0.07630,0.02521,0.10101,0.84009,0.08816,0.35132,0.44346,0.53560
557.0,0.90432,0.51197,0.15205,0.76352,0.22837,0.20099,0.29048,0.07733,0.02521,0.10095,0.83996,0.08808,0.35187,0.44394,0.53602
558.0,0.90447,0.51190,0.15216,0.76374,0.22814,0.20058,0.29107,0.07842,0.02520,0.10088,0.83982,0.08800,0.35241,0.44442,0.53643
559.0,0.90465,0.51180,0.15227,0.76397,0.22787,0.20020,0.29166,0.07956,0.02520,0.10081,0.83966,0.08793,0.35296,0.44490,0.53685
560.0,0.90481,0.51168,0.15236,0.76426,0.22757,0.19982,0.29224,0.08077,0.02520,0.10074,0.83948,0.08785,0.35349,0.44538,0.53727
561.0,0.90496,0.51154,0.15245,0.76465,0.22729,0.19943,0.29281,0.08203,0.02520,0.10066,0.83927,0.08778,0.35403,0.44585,0.53767
562.0,0.90512,0.51138,0.15253,0.76508,0.22701,0.19900,0.29338,0.08337,0.02520,0.10059,0.83906,0.08771,0.35455,0.44631,0.53807
563.0,0.90531,0.51120,0.15260,0.76545,0.22671,0.19856,0.29394,0.08476,0.02520,0.10051,0.83887,0.08763,0.35508,0.44678,0.53849
564.0,,0.51100,0.15267,0.76572,0.22640,0.19814,0.29450,0.08623,0.02519,0.10044,0.83868,0.08755,,,
565.0,,0.51079,0.15274,0.76593,0.22609,0.19776,0.29505,0.08775,0.02519,0.10036,0.83851,0.08747,,,
566.0,,0.51056,0.15280,0.76610,0.22575,0.19740,0.29560,0.08933,0.02519,0.10028,0.83834,0.08738,,,
567.0,,0.51031,0.15286,0.76622,0.22538,0.19702,0.29613,0.09097,0.02518,0.10021,0.83817,0.08729,,,
568.0,,0.51005,0.15291,0.76645,0.22504,0.19660,0.29666,0.09266,0.02518,0.10013,0.83800,0.08719,,,
569.0,,0.50977,0.15296,0.76679,0.22468,0.19618,0.29718,0.09441,0.02517,0.10005,0.83785,0.08709,,,
570.0,,0.50947,0.15300,0.76713,0.22425,0.19573,0.29770,0.09620,0.02517,0.09998,0.83770,0.08698,,,
571.0,,0.50916,0.15304,0.76747,0.22392,0.19527,0.29821,0.09804,0.02516,0.09990,0.83756,0.08686,,,
572.0,,0.50884,0.15308,0.76773,0.22353,0.19480,0.29870,0.09992,0.02516,0.09982,0.83741,0.08674,,,
573.0,,0.50850,0.15311,0.76788,0.22306,0.19436,0.29918,0.10184,0.02515,0.09974,0.83725,0.08661,,,
574.0,,0.50814,0.15314,0.76796,0.22267,0.19395,0.29965,0.10379,0.02515,0.09967,0.83710,0.08647,,,
575.0,,0.50777,0.15317,0.76793,0.22227,0.19356,0.30012,0.10576,0.02514,0.09960,0.83697,0.08632,,,
576.0,,0.50738,0.15320,0.76795,0.22183,0.19315,0.30057,0.10776,0.02514,0.09953,0.83686,0.08616,,,
577.0,,0.50697,0.15322,0.76810,0.22139,0.19271,0.30101,0.10978,0.02513,0.09946,0.83677,0.08599,,,
578.0,,0.50655,0.15323,0.76843,0.22098,0.19223,0.30144,0.11180,0.02512,0.09939,0.83671,0.08581,,,
579.0,0.90637,0.50611,0.15324,0.76880,0.22056,0.19173,0.30185,0.11383,0.02511,0.09932,0.83666,0.08561,0.36231,0.45298,0.54366
580.0,0.90641,0.50564,0.15324,0.76910,0.22010,0.19126,0.30225,0.11585,0.02510,0.09926,0.83664,0.08542,0.36267,0.45329,0.54391
581.0,0.90650,0.50516,0.15324,0.76935,0.21966,0.19082,0.30263,0.11786,0.02509,0.09919,0.83664,0.08522,0.36302,0.45360,0.54418
582.0,,0.50465,0.15324,0.76961,0.21921,0.19038,0.30300,0.11985,0.02508,0.09913,0.83666,0.08502,,,
583.0,,0.50413,0.15323,0.76991,0.21877,0.18992,0.30336,0.12182,0.02507,0.09907,0.83667,0.08484,,,
584.0,,0.50357,0.15322,0.77026,0.21832,0.18943,0.30371,0.12377,0.02506,0.09902,0.83668,0.08467,,,
585.0,,0.50299,0.15322,0.77062,0.21790,0.18892,0.30405,0.12569,0.02505,0.09896,0.83666,0.08452,,,
586.0,,0.50237,0.15321,0.77096,0.21754,0.18841,0.30438,0.12758,0.02504,0.09890,0.83661,0.08439,,,
587.0,,0.50172,0.15320,0.77126,0.21722,0.18793,0.30470,0.12944,0.02504,0.09885,0.83653,0.08427,,,
588.0,,0.50105,0.15319,0.77181,0.21694,0.18747,0.30502,0.13126,0.02503,0.09880,0.83642,0.08417,,,
589.0,,0.50034,0.15318,0.77227,0.21645,0.18700,0.30533,0.13304,0.02503,0.09876,0.83628,0.08407,,,
590.0,,0.49962,0.15317,0.77243,0.21584,0.18654,0.30563,0.13475,0.02502,0.09872,0.83612,0.08397,,,
591.0,,0.49887,0.15315,0.77222,0.21538,0.18612,0.30591,0.13642,0.02502,0.09869,0.83594,0.08389,,,
592.0,,0.49810,0.15312,0.77201,0.21500,0.18569,0.30618,0.13803,0.02502,0.09866,0.83572,0.08381,,,
593.0,,0.49731,0.15309,0.77193,0.21463,0.18522,0.30645,0.13959,0.02502,0.09864,0.83546,0.08374,,,
594.0,,0.49651,0.15306,0.77184,0.21428,0.18472,0.30671,0.14109,0.02502,0.09862,0.83514,0.08367,,,
595.0,,0.49568,0.15303,0.77167,0.21383,0.18421,0.30697,0.14255,0.02502,0.09860,0.83479,0.08361,,,
596.0,0.90781,0.49484,0.15301,0.77150,0.21323,0.18373,0.30721,0.14394,0.02502,0.09859,0.83441,0.08355,0.36727,0.45736,0.54745
597.0,0.90781,0.49398,0.15298,0.77146,0.21262,0.18326,0.30744,0.14528,0.02502,0.09858,0.83400,0.08349,0.36748,0.45753,0.54759
598.0,0.90785,0.49312,0.15295,0.77169,0.21220,0.18279,0.30766,0.14656,0.02502,0.09858,0.83361,0.08344,0.36768,0.45771,0.54774
599.0,0.90794,0.49224,0.15292,0.77213,0.21207,0.18232,0.30788,0.14778,0.02502,0.09857,0.83324,0.08339,0.36788,0.45789,0.54790
600.0,0.90804,0.49134,0.15290,0.77258,0.21188,0.18184,0.30809,0.14895,0.02502,0.09857,0.83289,0.08335,0.36809,0.45808,0.54807
601.0,0.90811,0.49042,0.15289,0.77292,0.21130,0.18135,0.30831,0.15007,0.02501,0.09856,0.83251,0.08332,0.36829,0.45826,0.54823
602.0,0.90814,0.48949,0.15288,0.77327,0.21079,0.18084,0.30852,0.15114,0.02501,0.09856,0.83208,0.08329,0.36848,0.45842,0.54837
603.0,0.90816,0.48854,0.15288,0.77359,0.21049,0.18034,0.30873,0.15216,0.02502,0.09856,0.83158,0.08325,0.36867,0.45859,0.54850
604.0,0.90818,0.48758,0.15289,0.77381,0.21022,0.17986,0.30893,0.15313,0.02502,0.09856,0.83103,0.08322,0.36885,0.45874,0.54863
605.0,0.90819,0.48661,0.15292,0.77377,0.20992,0.17939,0.30912,0.15406,0.02503,0.09857,0.83041,0.08317,0.36903,0.45889,0.54875
606.0,0.90823,0.48561,0.15295,0.77388,0.20929,0.17892,0.30931,0.15494,0.02504,0.09858,0.82978,0.08312,0.36920,0.45904,0.54887
607.0,0.90827,0.48461,0.15300,0.77435,0.20849,0.17844,0.30949,0.15577,0.02505,0.09859,0.82916,0.08305,0.36937,0.45918,0.54900
608.0,0.90831,0.48359,0.15305,0.77535,0.20788,0.17795,0.30967,0.15656,0.02506,0.09861,0.82859,0.08297,0.36953,0.45933,0.54913
609.0,0.90837,0.48256,0.15310,0.77574,0.20744,0.17748,0.30984,0.15731,0.02507,0.09863,0.82809,0.08287,0.36970,0.45947,0.54925
610.0,0.90841,0.48153,0.15315,0.77537,0.20708,0.17700,0.31001,0.15802,0.02507,0.09865,0.82768,0.08277,0.36985,0.45961,0.54937
611.0,0.90842,0.48050,0.15318,0.77476,0.20678,0.17653,0.31017,0.15869,0.02507,0.09868,0.82735,0.08266,0.37000,0.45973,0.54947
612.0,0.90839,0.47947,0.15318,0.77433,0.20639,0.17606,0.31032,0.15933,0.02508,0.09870,0.82709,0.08254,0.37013,0.45984,0.54955
613.0,0.90833,0.47844,0.15315,0.77438,0.20590,0.17558,0.31047,0.15993,0.02508,0.09873,0.82685,0.08243,0.37026,0.45994,0.54961
614.0,0.90835,0.47740,0.15309,0.77464,0.20542,0.17513,0.31062,0.16051,0.02508,0.09875,0.82659,0.08233,0.37040,0.46006,0.54971
615.0,0.90844,0.47635,0.15301,0.77492,0.20505,0.17470,0.31077,0.16105,0.02508,0.09878,0.82631,0.08222,0.37054,0.46019,0.54984
616.0,0.90848,0.47529,0.15291,0.77509,0.20473,0.17427,0.31092,0.16157,0.02507,0.09881,0.82603,0.08213,0.37067,0.46031,0.54994
617.0,0.90849,0.47423,0.15279,0.77520,0.20434,0.17381,0.31106,0.16206,0.02507,0.09883,0.82578,0.08204,0.37080,0.46042,0.55003
618.0,0.90850,0.47317,0.15267,0.77535,0.20381,0.17332,0.31119,0.16252,0.02506,0.09886,0.82554,0.08195,0.37093,0.46052,0.55012
619.0,0.90853,0.47211,0.15253,0.77542,0.20334,0.17283,0.31133,0.16296,0.02505,0.09889,0.82532,0.08187,0.37105,0.46063,0.55021
620.0,0.90854,0.47106,0.15240,0.77538,0.20299,0.17232,0.31146,0.16337,0.02504,0.09892,0.82510,0.08178,0.37117,0.46073,0.55029
621.0,0.90858,0.47000,0.15226,0.77532,0.20267,0.17182,0.31158,0.16377,0.02503,0.09896,0.82490,0.08169,0.37128,0.46083,0.55038
622.0,0.90859,0.46894,0.15213,0.77535,0.20231,0.17133,0.31171,0.16415,0.02502,0.09899,0.82472,0.08160,0.37139,0.46093,0.55046
623.0,0.90853,0.46788,0.15199,0.77550,0.20171,0.17084,0.31182,0.16451,0.02501,0.09902,0.82457,0.08150,0.37149,0.46100,0.55050
624.0,0.90853,0.46681,0.15185,0.77567,0.20105,0.17037,0.31192,0.16486,0.02500,0.09906,0.82444,0.08140,0.37158,0.46108,0.55057
625.0,0.90859,0.46575,0.15171,0.77580,0.20060,0.16992,0.31202,0.16519,0.02499,0.09909,0.82432,0.08131,0.37168,0.46116,0.55065
626.0,0.90866,0.46468,0.15157,0.77584,0.20029,0.16948,0.31212,0.16551,0.02498,0.09913,0.82418,0.08123,0.37177,0.46125,0.55073
627.0,0.90864,0.46361,0.15143,0.77585,0.19994,0.16903,0.31220,0.16581,0.02497,0.09917,0.82404,0.08115,0.37185,0.46131,0.55078
628.0,0.90862,0.46254,0.15129,0.77588,0.19949,0.16858,0.31229,0.16609,0.02497,0.09921,0.82388,0.08108,0.37192,0.46137,0.55082
629.0,0.90860,0.46147,0.15115,0.77594,0.19904,0.16813,0.31238,0.16637,0.02496,0.09925,0.82372,0.08101,0.37200,0.46143,0.55086
630.0,0.90859,0.46039,0.15102,0.77602,0.19861,0.16768,0.31246,0.16662,0.02496,0.09929,0.82358,0.08093,0.37207,0.46149,0.55091
631.0,0.90860,0.45931,0.15091,0.77612,0.19818,0.16725,0.31255,0.16687,0.02495,0.09932,0.82346,0.08082,0.37215,0.46156,0.55097
632.0,0.90862,0.45822,0.15081,0.77626,0.19774,0.16683,0.31263,0.16711,0.02495,0.09936,0.82341,0.08070,0.37223,0.46163,0.55103
633.0,0.90863,0.45713,0.15072,0.77639,0.19730,0.16641,0.31271,0.16734,0.02494,0.09940,0.82340,0.08057,0.37230,0.46169,0.55108
634.0,0.90863,0.45603,0.15063,0.77651,0.19686,0.16597,0.31280,0.16756,0.02494,0.09944,0.82342,0.08043,0.37238,0.46175,0.55113
635.0,0.90861,0.45493,0.15054,0.77663,0.19641,0.16554,0.31288,0.16778,0.02493,0.09948,0.82344,0.08028,0.37245,0.46181,0.55117
636.0,0.90860,0.45384,0.15045,0.77679,0.19600,0.16512,0.31296,0.16800,0.02492,0.09951,0.82346,0.08012,0.37253,0.46187,0.55122
637.0,0.90857,0.45273,0.15036,0.77696,0.19559,0.16470,0.31305,0.16822,0.02491,0.09955,0.82345,0.07997,0.37260,0.46193,0.55126
638.0,0.90851,0.45163,0.15027,0.77710,0.19515,0.16429,0.31313,0.16843,0.02490,0.09960,0.82342,0.07983,0.37266,0.46197,0.55128
639.0,0.90845,0.45053,0.15018,0.77716,0.19481,0.16386,0.31320,0.16864,0.02490,0.09965,0.82337,0.07969,0.37273,0.46202,0.55130
640.0,0.90843,0.44943,0.15008,0.77715,0.19447,0.16344,0.31328,0.16885,0.02489,0.09970,0.82329,0.07956,0.37280,0.46207,0.55134
641.0,0.90844,0.44833,0.14998,0.77715,0.19406,0.16303,0.31336,0.16906,0.02489,0.09975,0.82319,0.07944,0.37287,0.46213,0.55139
642.0,0.90844,0.44725,0.14988,0.77719,0.19371,0.16262,0.31344,0.16926,0.02488,0.09981,0.82307,0.07932,0.37294,0.46219,0.55144
643.0,0.90844,0.44616,0.14978,0.77727,0.19340,0.16222,0.31352,0.16947,0.02488,0.09986,0.82292,0.07922,0.37302,0.46225,0.55149
644.0,0.90847,0.44508,0.14968,0.77738,0.19309,0.16182,0.31360,0.16967,0.02488,0.09992,0.82275,0.07912,0.37309,0.46232,0.55155
645.0,0.90853,0.44401,0.14957,0.77752,0.19274,0.16146,0.31367,0.16988,0.02487,0.09998,0.82256,0.07903,0.37316,0.46239,0.55161
646.0,0.90853,0.44293,0.14945,0.77767,0.19242,0.16108,0.31374,0.17009,0.02487,0.10004,0.82235,0.07895,0.37322,0.46243,0.55165
647.0,0.90850,0.44186,0.14933,0.77782,0.19210,0.16072,0.31381,0.17029,0.02486,0.10010,0.82214,0.07887,0.37328,0.46248,0.55169
648.0,0.90849,0.44079,0.14921,0.77798,0.19175,0.16036,0.31388,0.17051,0.02485,0.10016,0.82192,0.07880,0.37334,0.46253,0.55172
649.0,0.90844,0.43973,0.14908,0.77813,0.19141,0.15998,0.31395,0.17072,0.02485,0.10022,0.82170,0.07873,0.37340,0.46257,0.55175
650.0,0.90839,0.43869,0.14896,0.77825,0.19109,0.15963,0.31402,0.17093,0.02485,0.10028,0.82147,0.07866,0.37346,0.46262,0.55177
651.0,0.90839,0.43765,0.14884,0.77836,0.19077,0.15929,0.31410,0.17114,0.02485,0.10035,0.82124,0.07859,0.37353,0.46267,0.55181
652.0,0.90844,0.43663,0.14872,0.77849,0.19049,0.15896,0.31417,0.17135,0.02485,0.10042,0.82101,0.07852,0.37360,0.46274,0.55188
653.0,0.90847,0.43562,0.14860,0.77861,0.19017,0.15862,0.31424,0.17156,0.02485,0.10049,0.82079,0.07845,0.37366,0.46280,0.55193
654.0,0.90849,0.43462,0.14848,0.77869,0.18985,0.15826,0.31431,0.17177,0.02485,0.10055,0.82059,0.07838,0.37373,0.46285,0.55198
655.0,0.90848,0.43363,0.14835,0.77877,0.18954,0.15790,0.31438,0.17197,0.02484,0.10061,0.82040,0.07831,0.37379,0.46291,0.55202
656.0,0.90844,0.43264,0.14823,0.77884,0.18928,0.15756,0.31445,0.17219,0.02484,0.10068,0.82021,0.07824,0.37385,0.46295,0.55205
657.0,0.90838,0.43166,0.14810,0.77894,0.18899,0.15721,0.31452,0.17240,0.02483,0.10074,0.82002,0.07817,0.37391,0.46299,0.55207
658.0,0.90834,0.43070,0.14797,0.77907,0.18866,0.15688,0.31459,0.17262,0.02483,0.10080,0.81983,0.07811,0.37397,0.46303,0.55209
659.0,0.90835,0.42975,0.14785,0.77928,0.18837,0.15656,0.31466,0.17283,0.02483,0.10087,0.81963,0.07804,0.37403,0.46308,0.55213
660.0,0.90840,0.42880,0.14773,0.77949,0.18812,0.15626,0.31472,0.17305,0.02482,0.10092,0.81943,0.07798,0.37409,0.46314,0.55219
661.0,0.90840,0.42787,0.14760,0.77963,0.18787,0.15595,0.31478,0.17327,0.02482,0.10098,0.81923,0.07792,0.37414,0.46319,0.55223
662.0,0.90838,0.42694,0.14748,0.77974,0.18762,0.15564,0.31485,0.17349,0.02481,0.10104,0.81903,0.07786,0.37420,0.46323,0.55226
663.0,0.90836,0.42602,0.14736,0.77983,0.18741,0.15533,0.31492,0.17372,0.02481,0.10110,0.81884,0.07779,0.37427,0.46328,0.55230
664.0,0.90838,0.42511,0.14724,0.77993,0.18722,0.15503,0.31500,0.17395,0.02480,0.10116,0.81866,0.07772,0.37434,0.46334,0.55235
665.0,0.90838,0.42421,0.14711,0.78002,0.18701,0.15472,0.31507,0.17417,0.02480,0.10121,0.81849,0.07766,0.37440,0.46340,0.55239
666.0,0.90835,0.42331,0.14699,0.78019,0.18685,0.15442,0.31514,0.17440,0.02480,0.10127,0.81833,0.07759,0.37446,0.46344,0.55242
667.0,0.90829,0.42243,0.14686,0.78038,0.18669,0.15411,0.31520,0.17462,0.02480,0.10132,0.81817,0.07752,0.37451,0.46348,0.55244
668.0,0.90823,0.42157,0.14674,0.78054,0.18652,0.15381,0.31527,0.17485,0.02480,0.10137,0.81802,0.07745,0.37456,0.46351,0.55245
669.0,0.90822,0.42071,0.14662,0.78072,0.18638,0.15354,0.31532,0.17508,0.02479,0.10142,0.81787,0.07738,0.37461,0.46355,0.55248
670.0,0.90826,0.41987,0.14651,0.78086,0.18627,0.15328,0.31538,0.17531,0.02479,0.10147,0.81772,0.07732,0.37467,0.46360,0.55253
671.0,0.90829,0.41904,0.14639,0.78095,0.18617,0.15302,0.31544,0.17554,0.02479,0.10152,0.81755,0.07725,0.37473,0.46366,0.55258
672.0,0.90830,0.41822,0.14628,0.78102,0.18604,0.15276,0.31551,0.17578,0.02479,0.10156,0.81737,0.07719,0.37479,0.46371,0.55262
673.0,0.90830,0.41741,0.14616,0.78104,0.18598,0.15250,0.31557,0.17602,0.02478,0.10160,0.81719,0.07712,0.37485,0.46375,0.55266
674.0,0.90829,0.41660,0.14605,0.78102,0.18591,0.15225,0.31564,0.17626,0.02478,0.10164,0.81704,0.07706,0.37491,0.46380,0.55270
675.0,0.90822,0.41579,0.14593,0.78101,0.18580,0.15201,0.31571,0.17651,0.02477,0.10168,0.81690,0.07699,0.37496,0.46384,0.55271
676.0,0.90818,0.41499,0.14582,0.78110,0.18575,0.15178,0.31577,0.17675,0.02477,0.10172,0.81677,0.07692,0.37501,0.46388,0.55274
677.0,0.90819,0.41419,0.14570,0.78128,0.18571,0.15155,0.31583,0.17699,0.02476,0.10175,0.81664,0.07686,0.37507,0.46392,0.55277
678.0,0.90820,0.41340,0.14559,0.78147,0.18564,0.15129,0.31589,0.17723,0.02476,0.10179,0.81651,0.07679,0.37512,0.46397,0.55281
679.0,0.90818,0.41262,0.14548,0.78164,0.18554,0.15106,0.31594,0.17748,0.02475,0.10182,0.81637,0.07672,0.37516,0.46400,0.55283
680.0,0.90811,0.41184,0.14536,0.78177,0.18548,0.15083,0.31600,0.17772,0.02475,0.10185,0.81622,0.07665,0.37521,0.46403,0.55284
681.0,0.90804,0.41106,0.14525,0.78189,0.18543,0.15061,0.31605,0.17797,0.02475,0.10188,0.81608,0.07658,0.37525,0.46405,0.55285
682.0,0.90803,0.41030,0.14515,0.78201,0.18537,0.15037,0.31611,0.17822,0.02474,0.10191,0.81594,0.07650,0.37530,0.46409,0.55288
683.0,0.90804,0.40954,0.14504,0.78210,0.18534,0.15013,0.31617,0.17847,0.02474,0.10194,0.81580,0.07643,0.37535,0.46414,0.55292
684.0,0.90807,0.40879,0.14494,0.78215,0.18527,0.14992,0.31622,0.17873,0.02473,0.10197,0.81566,0.07635,0.37541,0.46418,0.55296
685.0,0.90813,0.40804,0.14483,0.78219,0.18515,0.14972,0.31627,0.17898,0.02473,0.10200,0.81552,0.07628,0.37546,0.46424,0.55301
686.0,0.90812,0.40730,0.14473,0.78226,0.18505,0.14951,0.31633,0.17924,0.02473,0.10203,0.81537,0.07621,0.37551,0.46428,0.55304
687.0,0.90810,0.40656,0.14463,0.78237,0.18493,0.14929,0.31638,0.17949,0.02473,0.10207,0.81520,0.07614,0.37556,0.46431,0.55307
688.0,0.90810,0.40582,0.14454,0.78248,0.18478,0.14907,0.31644,0.17974,0.02472,0.10210,0.81503,0.07607,0.37561,0.46436,0.55311
689.0,0.90811,0.40509,0.14444,0.78259,0.18463,0.14885,0.31650,0.17999,0.02472,0.10212,0.81485,0.07599,0.37566,0.46440,0.55314
690.0,0.90812,0.40436,0.14435,0.78271,0.18451,0.14863,0.31655,0.18025,0.02472,0.10215,0.81467,0.07591,0.37571,0.46444,0.55318
691.0,0.90809,0.40363,0.14425,0.78288,0.18434,0.14842,0.31660,0.18050,0.02471,0.10218,0.81449,0.07583,0.37575,0.46447,0.55320
692.0,0.90801,0.40291,0.14416,0.78307,0.18410,0.14823,0.31665,0.18076,0.02471,0.10220,0.81429,0.07575,0.37579,0.46449,0.55319
693.0,0.90799,0.40219,0.14406,0.78325,0.18394,0.14807,0.31670,0.18101,0.02470,0.10223,0.81410,0.07568,0.37583,0.46452,0.55322
694.0,0.90801,0.40148,0.14397,0.78332,0.18383,0.14792,0.31675,0.18126,0.02470,0.10225,0.81391,0.07560,0.37587,0.46456,0.55325
695.0,0.90805,0.40078,0.14387,0.78333,0.18373,0.14778,0.31679,0.18152,0.02469,0.10228,0.81371,0.07553,0.37592,0.46461,0.55329
696.0,0.90807,0.40008,0.14377,0.78336,0.18363,0.14764,0.31684,0.18177,0.02469,0.10230,0.81351,0.07546,0.37596,0.46465,0.55333
697.0,0.90807,0.39938,0.14367,0.78345,0.18358,0.14748,0.31689,0.18202,0.02469,0.10232,0.81332,0.07539,0.37601,0.46468,0.55336
698.0,0.90808,0.39869,0.14356,0.78356,0.18356,0.14732,0.31694,0.18227,0.02468,0.10235,0.81312,0.07531,0.37605,0.46472,0.55339
